time	V(N003,N006)	V(N018,N020)	I(D12)
3.573547350791849e-006	-8.600277e+001	-1.497036e+002	9.515367e-003
3.573634395326623e-006	-8.598947e+001	-1.497002e+002	1.023883e-002
3.573808484396389e-006	-8.596059e+001	-1.496924e+002	1.180534e-002
3.574050578460586e-006	-8.591256e+001	-1.496764e+002	1.413498e-002
3.574421258304610e-006	-8.456669e+001	-1.483843e+002	1.763312e-002
3.574634440559011e-006	-7.852798e+001	-1.423773e+002	1.901206e-002
3.574807927963358e-006	-6.395992e+001	-1.278354e+002	1.945015e-002
3.574970129225979e-006	-4.187393e+001	-1.057756e+002	1.980316e-002
3.575071744047137e-006	-2.796547e+001	-9.188530e+001	1.940859e-002
3.575140354347738e-006	-2.173463e+001	-8.566739e+001	1.804550e-002
3.575141408296116e-006	-2.170286e+001	-8.563569e+001	1.808256e-002
3.575143516192656e-006	-2.170447e+001	-8.563740e+001	1.817978e-002
3.575147731985735e-006	-2.170418e+001	-8.563762e+001	1.814388e-002
3.575156163571893e-006	-2.170345e+001	-8.563794e+001	1.806050e-002
3.575173026744210e-006	-2.170220e+001	-8.563873e+001	1.789832e-002
3.575206753089061e-006	-2.169990e+001	-8.564042e+001	1.757205e-002
3.575274205778545e-006	-2.169590e+001	-8.564398e+001	1.692035e-002
3.575397165269008e-006	-2.168990e+001	-8.565040e+001	1.573184e-002
3.575641269632033e-006	-2.168094e+001	-8.566066e+001	1.337206e-002
3.576129478357866e-006	-2.166831e+001	-8.566158e+001	8.652412e-003
3.576928159354205e-006	-2.165425e+001	-7.806427e+001	1.874838e-003
3.577344025657622e-006	-2.165000e+001	-6.174680e+001	5.676027e-005
3.577607918259619e-006	-2.164864e+001	-4.642909e+001	-1.006710e-004
3.577761086707813e-006	-2.164797e+001	-3.893112e+001	-8.351293e-005
3.577920331788477e-006	-2.164727e+001	-3.279126e+001	-7.306959e-005
3.578085375706679e-006	-2.164657e+001	-2.747291e+001	-5.810154e-005
3.578240777765956e-006	-2.164589e+001	-2.370571e+001	-8.691512e-005
3.578385976307080e-006	-2.164523e+001	-2.151123e+001	-1.894896e-004
3.578406062772340e-006	-2.164511e+001	-2.140463e+001	-2.244048e-004
3.578446235703078e-006	-2.164485e+001	-2.139653e+001	-3.157528e-004
3.578526581564335e-006	-2.164438e+001	-2.138546e+001	-4.833655e-004
3.578687273287067e-006	-2.164345e+001	-2.136986e+001	-8.192402e-004
3.578875293761040e-006	-2.164238e+001	-2.135649e+001	-1.212750e-003
3.579082151474724e-006	-2.164124e+001	-2.134485e+001	-1.646120e-003
3.579391662376875e-006	-2.163959e+001	-2.132952e+001	-2.295186e-003
3.580010684180960e-006	-2.163648e+001	-2.129857e+001	-3.594833e-003
3.581248727789130e-006	-2.163086e+001	-2.122069e+001	-6.185849e-003
3.583724815005686e-006	-2.162138e+001	-2.102230e+001	-1.001934e-002
3.584896486476252e-006	-2.161907e+001	-2.093033e+001	-7.827594e-003
3.585828084026873e-006	-2.161899e+001	-2.088418e+001	-2.545158e-003
3.586308608090122e-006	-2.161860e+001	-2.087516e+001	-6.238934e-004
3.586469682637051e-006	-2.161826e+001	-2.087388e+001	-4.461843e-004
3.586558599219915e-006	-2.161806e+001	-2.087326e+001	-3.877234e-004
3.586669544624905e-006	-2.161780e+001	-2.087253e+001	-3.364077e-004
3.586792832085007e-006	-2.161750e+001	-2.087176e+001	-2.934941e-004
3.587039407005211e-006	-2.161690e+001	-2.087030e+001	-2.366811e-004
3.587520087190320e-006	-2.161572e+001	-2.086767e+001	-1.800697e-004
3.588520087190227e-006	-2.161330e+001	-2.086267e+001	-1.347543e-004
3.589520087190134e-006	-2.161093e+001	-2.085811e+001	-1.093360e-004
3.590490839507641e-006	-2.160872e+001	-2.085413e+001	-8.776877e-005
3.592432344142870e-006	-2.160451e+001	-2.084718e+001	-5.541824e-005
3.595353912620898e-006	-2.159849e+001	-2.083811e+001	-2.741805e-005
3.598241851602820e-006	-2.159284e+001	-2.083043e+001	-9.555248e-006
3.601803674646359e-006	-2.158617e+001	-2.082237e+001	5.958996e-006
3.608076027444753e-006	-2.157479e+001	-2.081025e+001	2.363471e-005
3.618076027444694e-006	-2.155662e+001	-2.079322e+001	4.250939e-005
3.628076027444634e-006	-2.153765e+001	-2.077729e+001	5.596970e-005
3.638076027444575e-006	-2.151722e+001	-2.076136e+001	6.685300e-005
3.648076027444516e-006	-2.149481e+001	-2.074461e+001	7.648137e-005
3.658076027444456e-006	-2.147011e+001	-2.072653e+001	8.544255e-005
3.668076027444397e-006	-2.144285e+001	-2.070674e+001	9.399270e-005
3.688076027444278e-006	-2.137987e+001	-2.066106e+001	1.104111e-004
3.708076027444159e-006	-2.130455e+001	-2.060592e+001	1.263577e-004
3.718076027444100e-006	-2.126193e+001	-2.057441e+001	1.342475e-004
3.728076027444040e-006	-2.121585e+001	-2.054010e+001	1.421007e-004
3.738076027443981e-006	-2.116619e+001	-2.050286e+001	1.499452e-004
3.748076027443922e-006	-2.111286e+001	-2.046257e+001	1.577914e-004
3.758076027443862e-006	-2.105576e+001	-2.041913e+001	1.656472e-004
3.768076027443803e-006	-2.099478e+001	-2.037242e+001	1.735156e-004
3.778076027443744e-006	-2.092984e+001	-2.032235e+001	1.814169e-004
3.788076027443684e-006	-2.086085e+001	-2.026881e+001	1.893593e-004
3.798076027443625e-006	-2.078772e+001	-2.021170e+001	1.973471e-004
3.808076027443565e-006	-2.071036e+001	-2.015093e+001	2.053827e-004
3.818076027443506e-006	-2.062868e+001	-2.008641e+001	2.134851e-004
3.828076027443447e-006	-2.054261e+001	-2.001804e+001	2.216585e-004
3.838076027443387e-006	-2.045206e+001	-1.994572e+001	2.299086e-004
3.848076027443328e-006	-2.035696e+001	-1.986938e+001	2.382571e-004
3.858076027443268e-006	-2.025723e+001	-1.978893e+001	2.467137e-004
3.868076027443209e-006	-2.015278e+001	-1.970428e+001	2.552690e-004
3.878076027443150e-006	-2.004355e+001	-1.961533e+001	2.639443e-004
3.888076027443090e-006	-1.992945e+001	-1.952201e+001	2.727648e-004
3.898076027443031e-006	-1.981041e+001	-1.942424e+001	2.817381e-004
3.908076027442971e-006	-1.968637e+001	-1.932193e+001	2.908714e-004
3.918076027442912e-006	-1.955724e+001	-1.921500e+001	3.001920e-004
3.928076027442853e-006	-1.942408e+001	-1.910440e+001	3.098364e-004
3.929326027442845e-006	-1.940705e+001	-1.909022e+001	3.110062e-004
3.931826027442830e-006	-1.937237e+001	-1.906131e+001	3.133235e-004
3.936826027442801e-006	-1.930237e+001	-1.900287e+001	3.180765e-004
3.938076027442793e-006	-1.928468e+001	-1.898809e+001	3.193095e-004
3.940576027442778e-006	-1.924884e+001	-1.895811e+001	3.218719e-004
3.945576027442749e-006	-1.917596e+001	-1.889703e+001	3.269101e-004
3.955576027442689e-006	-1.902649e+001	-1.877146e+001	3.371141e-004
3.965576027442630e-006	-1.887227e+001	-1.864152e+001	3.475934e-004
3.975576027442571e-006	-1.871259e+001	-1.850651e+001	3.583953e-004
3.985576027442511e-006	-1.854736e+001	-1.836636e+001	3.695606e-004
3.995576027442452e-006	-1.837653e+001	-1.822100e+001	3.811093e-004
4.005576027442392e-006	-1.820005e+001	-1.807036e+001	3.930990e-004
4.015576027442333e-006	-1.801783e+001	-1.791436e+001	4.055786e-004
4.025576027442274e-006	-1.782983e+001	-1.775294e+001	4.185890e-004
4.035576027442214e-006	-1.763598e+001	-1.758601e+001	4.322234e-004
4.045576027442155e-006	-1.743623e+001	-1.741354e+001	4.465680e-004
4.055576027442095e-006	-1.723051e+001	-1.723542e+001	4.616997e-004
4.065576027442036e-006	-1.701879e+001	-1.705161e+001	4.777247e-004
4.075576027441977e-006	-1.680099e+001	-1.686204e+001	4.947775e-004
4.085576027441917e-006	-1.657707e+001	-1.666665e+001	5.130413e-004
4.095576027441858e-006	-1.634697e+001	-1.646537e+001	5.327214e-004
4.105576027441799e-006	-1.611064e+001	-1.625814e+001	5.541099e-004
4.115576027441739e-006	-1.586803e+001	-1.604490e+001	5.776616e-004
4.125732277441598e-006	-1.561674e+001	-1.582365e+001	6.035471e-004
4.126044777441650e-006	-1.560886e+001	-1.581670e+001	6.045725e-004
4.126669777441755e-006	-1.559306e+001	-1.580276e+001	6.064110e-004
4.127919777441747e-006	-1.556137e+001	-1.577480e+001	6.100568e-004
4.130419777441732e-006	-1.549762e+001	-1.571852e+001	6.175703e-004
4.135419777441703e-006	-1.536862e+001	-1.560451e+001	6.335645e-004
4.145419777441643e-006	-1.510619e+001	-1.537222e+001	6.708336e-004
4.155419777441584e-006	-1.483808e+001	-1.513446e+001	7.187945e-004
4.165419777441524e-006	-1.456347e+001	-1.489041e+001	7.866136e-004
4.175419777441465e-006	-1.428231e+001	-1.464001e+001	8.946401e-004
4.185419777441406e-006	-1.399456e+001	-1.438319e+001	1.093204e-003
4.195419777441346e-006	-1.370021e+001	-1.411991e+001	1.494016e-003
4.205419777441287e-006	-1.339922e+001	-1.385007e+001	2.318039e-003
4.215419777441228e-006	-1.309164e+001	-1.357357e+001	3.928733e-003
4.225419777441168e-006	-1.277750e+001	-1.329028e+001	6.772282e-003
4.235419777441109e-006	-1.245691e+001	-1.300002e+001	1.119677e-002
4.245419777441049e-006	-1.212997e+001	-1.270259e+001	1.727722e-002
4.255419777440990e-006	-1.179678e+001	-1.239783e+001	2.479810e-002
4.265419777440931e-006	-1.145743e+001	-1.208557e+001	3.337535e-002
4.275419777440871e-006	-1.111194e+001	-1.176572e+001	4.259504e-002
4.285419777440812e-006	-1.076033e+001	-1.143819e+001	5.209634e-002
4.295419777440752e-006	-1.040259e+001	-1.110293e+001	6.159937e-002
4.305419777440693e-006	-1.003867e+001	-1.075993e+001	7.090209e-002
4.315419777440634e-006	-9.668537e+000	-1.040916e+001	7.986663e-002
4.325419777440574e-006	-9.292114e+000	-1.005064e+001	8.840492e-002
4.335419777440515e-006	-8.909344e+000	-9.684364e+000	9.646581e-002
4.345419777440455e-006	-8.520168e+000	-9.310349e+000	1.040241e-001
4.355419777440396e-006	-8.124508e+000	-8.928619e+000	1.110725e-001
4.365419777440337e-006	-7.722309e+000	-8.539181e+000	1.176161e-001
4.375419777440277e-006	-7.313507e+000	-8.142071e+000	1.236693e-001
4.385419777440218e-006	-6.898048e+000	-7.737289e+000	1.292515e-001
4.395419777440159e-006	-6.475868e+000	-7.324860e+000	1.343851e-001
4.405419777440099e-006	-6.046928e+000	-6.904800e+000	1.390942e-001
4.425419777439980e-006	-5.168526e+000	-6.041862e+000	1.473411e-001
4.445419777439862e-006	-4.262512e+000	-5.148598e+000	1.541896e-001
4.455419777439802e-006	-3.799065e+000	-4.690643e+000	1.571478e-001
4.465419777439743e-006	-3.328606e+000	-4.225143e+000	1.598246e-001
4.475419777439683e-006	-2.852631e+000	-3.753746e+000	1.622923e-001
4.476669777439676e-006	-2.792603e+000	-3.694252e+000	1.625817e-001
4.479169777439661e-006	-2.671722e+000	-3.574394e+000	1.631321e-001
4.484169777439631e-006	-2.428337e+000	-3.332954e+000	1.641807e-001
4.494169777439572e-006	-1.936699e+000	-2.844940e+000	1.661278e-001
4.504169777439513e-006	-1.438850e+000	-2.350365e+000	1.678932e-001
4.514169777439453e-006	-9.338913e-001	-1.848328e+000	1.694631e-001
4.544169777439275e-006	6.238022e-001	-2.975616e-001	1.731400e-001
4.564169777439156e-006	1.697983e+000	7.733459e-001	1.748488e-001
4.574169777439097e-006	2.245811e+000	1.319870e+000	1.755112e-001
4.584169777439038e-006	2.800789e+000	1.873749e+000	1.760574e-001
4.604169777438919e-006	3.932182e+000	3.003517e+000	1.768323e-001
4.614169777438859e-006	4.508575e+000	3.579346e+000	1.770752e-001
4.624169777438800e-006	5.092094e+000	4.162468e+000	1.772299e-001
4.634169777438741e-006	5.682709e+000	4.752823e+000	1.773020e-001
4.644169777438681e-006	6.280434e+000	5.350418e+000	1.772966e-001
4.654169777438622e-006	6.885231e+000	5.955208e+000	1.772184e-001
4.664169777438562e-006	7.497093e+000	6.567177e+000	1.770714e-001
4.674169777438503e-006	8.115974e+000	7.186295e+000	1.768594e-001
4.684169777438444e-006	8.741875e+000	7.812538e+000	1.765859e-001
4.694169777438384e-006	9.374763e+000	8.445862e+000	1.762543e-001
4.704169777438325e-006	1.001461e+001	9.086243e+000	1.758680e-001
4.714169777438266e-006	1.066140e+001	9.733643e+000	1.754298e-001
4.724169777438206e-006	1.131509e+001	1.038804e+001	1.749429e-001
4.734169777438147e-006	1.197565e+001	1.104938e+001	1.744095e-001
4.744169777438087e-006	1.264305e+001	1.171764e+001	1.738319e-001
4.754169777438028e-006	1.331725e+001	1.239279e+001	1.732125e-001
4.774169777437909e-006	1.468592e+001	1.376353e+001	1.718559e-001
4.784169777437850e-006	1.538030e+001	1.445905e+001	1.711222e-001
4.795419777437783e-006	1.616786e+001	1.524794e+001	1.702636e-001
4.802919777437738e-006	1.669939e+001	1.578041e+001	1.696586e-001
4.822919777437620e-006	1.813346e+001	1.721716e+001	1.679644e-001
4.852919777437442e-006	2.033171e+001	1.941977e+001	1.652118e-001
4.862919777437382e-006	2.107715e+001	2.016675e+001	1.642409e-001
4.872919777437323e-006	2.182884e+001	2.092005e+001	1.632451e-001
4.882919777437263e-006	2.258673e+001	2.167958e+001	1.622250e-001
4.892919777437204e-006	2.334947e+001	2.244397e+001	1.611867e-001
4.894169777437197e-006	2.344527e+001	2.253999e+001	1.610552e-001
4.901669777437152e-006	2.402359e+001	2.311960e+001	1.602534e-001
4.911669777437093e-006	2.479972e+001	2.389750e+001	1.591661e-001
4.921669777437033e-006	2.557981e+001	2.467935e+001	1.580654e-001
4.922919777437026e-006	2.567776e+001	2.477754e+001	1.579264e-001
4.930419777436981e-006	2.626891e+001	2.537006e+001	1.570801e-001
4.941669777436914e-006	2.716007e+001	2.626332e+001	1.557963e-001
4.949169777436870e-006	2.775937e+001	2.686403e+001	1.549241e-001
4.969169777436751e-006	2.937076e+001	2.847929e+001	1.525559e-001
4.972919777436729e-006	2.967551e+001	2.878479e+001	1.521042e-001
4.977919777436699e-006	3.008355e+001	2.919382e+001	1.514967e-001
4.987919777436640e-006	3.090338e+001	3.001566e+001	1.502709e-001
4.997919777436580e-006	3.172795e+001	3.084228e+001	1.490318e-001
5.007919777436521e-006	3.255788e+001	3.167427e+001	1.477778e-001
5.017919777436462e-006	3.339308e+001	3.251157e+001	1.465098e-001
5.027919777436402e-006	3.423349e+001	3.335409e+001	1.452285e-001
5.037919777436343e-006	3.507899e+001	3.420175e+001	1.439344e-001
5.047919777436283e-006	3.592848e+001	3.505339e+001	1.426308e-001
5.049169777436276e-006	3.603505e+001	3.516023e+001	1.424671e-001
5.051669777436261e-006	3.624874e+001	3.537448e+001	1.421382e-001
5.056669777436232e-006	3.667676e+001	3.580359e+001	1.414784e-001
5.057919777436224e-006	3.678393e+001	3.591104e+001	1.413131e-001
5.060419777436209e-006	3.699870e+001	3.612637e+001	1.409817e-001
5.065419777436180e-006	3.742934e+001	3.655811e+001	1.403160e-001
5.075419777436120e-006	3.829389e+001	3.742490e+001	1.389776e-001
5.085419777436061e-006	3.916256e+001	3.829582e+001	1.376305e-001
5.095419777436001e-006	4.003584e+001	3.917138e+001	1.362739e-001
5.105419777435942e-006	4.091365e+001	4.005149e+001	1.349084e-001
5.115419777435883e-006	4.179590e+001	4.093604e+001	1.335345e-001
5.125419777435823e-006	4.268250e+001	4.182498e+001	1.321529e-001
5.135419777435764e-006	4.357334e+001	4.271816e+001	1.307641e-001
5.145419777435704e-006	4.446834e+001	4.361553e+001	1.293684e-001
5.155419777435645e-006	4.536739e+001	4.451696e+001	1.279665e-001
5.175419777435526e-006	4.717727e+001	4.633164e+001	1.251464e-001
5.185419777435467e-006	4.808789e+001	4.724467e+001	1.237291e-001
5.195419777435407e-006	4.900215e+001	4.816138e+001	1.223077e-001
5.205419777435348e-006	4.991996e+001	4.908164e+001	1.208829e-001
5.215419777435289e-006	5.084121e+001	5.000535e+001	1.194551e-001
5.225419777435229e-006	5.176581e+001	5.093240e+001	1.180248e-001
5.235419777435170e-006	5.269361e+001	5.186267e+001	1.165926e-001
5.245419777435111e-006	5.362453e+001	5.279608e+001	1.151589e-001
5.285419777434873e-006	5.737712e+001	5.655868e+001	1.094201e-001
5.295419777434814e-006	5.832192e+001	5.750599e+001	1.079869e-001
5.305419777434754e-006	5.926916e+001	5.845574e+001	1.065555e-001
5.315419777434695e-006	6.021870e+001	5.940781e+001	1.051261e-001
5.335419777434576e-006	6.212424e+001	6.131839e+001	1.022757e-001
5.355419777434457e-006	6.403757e+001	6.323678e+001	9.943991e-002
5.375419777434339e-006	6.595772e+001	6.516198e+001	9.662257e-002
5.395419777434220e-006	6.788368e+001	6.709297e+001	9.382774e-002
5.405419777434160e-006	6.884850e+001	6.806031e+001	9.243988e-002
5.415419777434101e-006	6.981440e+001	6.902872e+001	9.105906e-002
5.425419777434042e-006	7.078124e+001	6.999806e+001	8.968580e-002
5.445419777433923e-006	7.271720e+001	7.193901e+001	8.696362e-002
5.465419777433804e-006	7.465532e+001	7.388209e+001	8.427704e-002
5.475419777433745e-006	7.562485e+001	7.485409e+001	8.294829e-002
5.485419777433685e-006	7.659452e+001	7.582621e+001	8.162981e-002
5.495419777433626e-006	7.756419e+001	7.679833e+001	8.032206e-002
5.505419777433566e-006	7.853372e+001	7.777029e+001	7.902547e-002
5.525419777433448e-006	8.047181e+001	7.971322e+001	7.646756e-002
5.535419777433388e-006	8.144008e+001	8.068390e+001	7.520708e-002
5.545419777433329e-006	8.240767e+001	8.165386e+001	7.395950e-002
5.555419777433270e-006	8.337442e+001	8.262297e+001	7.272518e-002
5.565419777433210e-006	8.434018e+001	8.359109e+001	7.150456e-002
5.585419777433091e-006	8.626819e+001	8.552376e+001	6.910617e-002
5.595419777433032e-006	8.723016e+001	8.648802e+001	6.792912e-002
5.605419777432973e-006	8.819056e+001	8.745071e+001	6.676738e-002
5.615419777432913e-006	8.914926e+001	8.841167e+001	6.562129e-002
5.635419777432794e-006	9.106097e+001	9.032785e+001	6.337767e-002
5.655419777432676e-006	9.296411e+001	9.223537e+001	6.120125e-002
5.665419777432616e-006	9.391209e+001	9.318550e+001	6.013915e-002
5.675419777432557e-006	9.485749e+001	9.413303e+001	5.909481e-002
5.695419777432438e-006	9.673991e+001	9.601965e+001	5.706088e-002
5.715419777432319e-006	9.861019e+001	9.789400e+001	5.510207e-002
5.725419777432260e-006	9.954039e+001	9.882620e+001	5.415161e-002
5.735419777432201e-006	1.004671e+002	9.975489e+001	5.322084e-002
5.745419777432141e-006	1.013902e+002	1.006799e+002	5.231003e-002
5.755419777432082e-006	1.023094e+002	1.016011e+002	5.141952e-002
5.765419777432022e-006	1.032248e+002	1.025183e+002	5.054952e-002
5.775419777431963e-006	1.041360e+002	1.034313e+002	4.970029e-002
5.785419777431904e-006	1.050429e+002	1.043401e+002	4.887205e-002
5.795419777431844e-006	1.059455e+002	1.052444e+002	4.806512e-002
5.815419777431725e-006	1.077368e+002	1.070392e+002	4.651611e-002
5.835419777431607e-006	1.095085e+002	1.088143e+002	4.505491e-002
5.855419777431488e-006	1.112596e+002	1.105685e+002	4.368317e-002
5.865419777431428e-006	1.121270e+002	1.114374e+002	4.303144e-002
5.875419777431369e-006	1.129887e+002	1.123006e+002	4.240259e-002
5.885419777431310e-006	1.138447e+002	1.131580e+002	4.179691e-002
5.915419777431132e-006	1.163762e+002	1.156936e+002	4.012057e-002
5.925419777431072e-006	1.172074e+002	1.165260e+002	3.960929e-002
5.935419777431013e-006	1.180320e+002	1.173519e+002	3.912186e-002
5.945419777430953e-006	1.188500e+002	1.181710e+002	3.865858e-002
5.965419777430835e-006	1.204650e+002	1.197882e+002	3.780542e-002
5.985419777430716e-006	1.220513e+002	1.213765e+002	3.705052e-002
5.995419777430656e-006	1.228333e+002	1.221594e+002	3.671028e-002
6.015419777430538e-006	1.243742e+002	1.237020e+002	3.610589e-002
6.035419777430419e-006	1.258833e+002	1.252125e+002	3.560287e-002
6.055419777430300e-006	1.273594e+002	1.266898e+002	3.520339e-002
6.085419777430122e-006	1.295090e+002	1.288407e+002	3.480068e-002
6.105419777430003e-006	1.308972e+002	1.302296e+002	3.466593e-002
6.115419777429944e-006	1.315775e+002	1.309100e+002	3.463917e-002
6.125419777429884e-006	1.322483e+002	1.315809e+002	3.463997e-002
6.135419777429825e-006	1.329094e+002	1.322421e+002	3.466864e-002
6.155419777429706e-006	1.342024e+002	1.335350e+002	3.481004e-002
6.175419777429587e-006	1.354552e+002	1.347875e+002	3.506580e-002
6.185419777429528e-006	1.360661e+002	1.353981e+002	3.523737e-002
6.205419777429409e-006	1.372565e+002	1.365877e+002	3.566984e-002
6.215419777429350e-006	1.378356e+002	1.371663e+002	3.593087e-002
6.225419777429291e-006	1.384038e+002	1.377339e+002	3.622214e-002
6.235419777429231e-006	1.389609e+002	1.382904e+002	3.654446e-002
6.245419777429172e-006	1.395068e+002	1.388356e+002	3.689795e-002
6.255419777429112e-006	1.400415e+002	1.393695e+002	3.728248e-002
6.265419777429053e-006	1.405646e+002	1.398918e+002	3.769878e-002
6.275419777428994e-006	1.410761e+002	1.404024e+002	3.814752e-002
6.295419777428875e-006	1.420638e+002	1.413879e+002	3.914242e-002
6.325419777428697e-006	1.434548e+002	1.427753e+002	4.088376e-002
