time	I(Ls1)
8.316716737215356e-005	5.408436e-007
8.316785341954801e-005	-5.382094e-007
8.316864575509783e-005	-1.020876e-007
8.316995389331689e-005	-1.945390e-007
8.317122140118812e-005	9.158871e-008
8.317249337153727e-005	-1.456334e-007
8.317373300630688e-005	2.031470e-007
8.317484956994877e-005	-1.448513e-007
8.317589407539901e-005	9.128729e-008
8.317683692292324e-005	3.166015e-008
8.317770973331989e-005	-2.790212e-007
8.317854847020127e-005	3.683045e-007
8.317939425861562e-005	-3.729296e-007
8.318038521570935e-005	-2.057238e-008
8.318193118829953e-005	3.324983e-008
8.318395964514950e-005	1.010031e-007
8.318579871866559e-005	-1.520478e-008
8.318780725924966e-005	8.651816e-008
8.318966934791499e-005	-1.146168e-007
8.319144317143925e-005	8.456703e-008
8.319309856208586e-005	-1.677267e-007
8.319459943632651e-005	8.883804e-008
8.319597734108208e-005	-1.329613e-007
8.319722371278671e-005	2.110468e-009
8.319837204165859e-005	3.790662e-008
8.319944331756967e-005	-2.183142e-007
8.320048969969059e-005	2.351733e-007
8.320156660971399e-005	-2.567150e-007
8.320282615543345e-005	2.297346e-008
8.320466305294970e-005	9.680480e-008
8.320833684798200e-005	-1.954346e-008
8.321220309062184e-005	3.120472e-008
8.321765140592227e-005	-7.599066e-008
8.322520590955474e-005	6.353122e-009
8.323544812676993e-005	-6.937488e-008
8.325126650134476e-005	-4.433821e-009
8.327678814009330e-005	-5.704569e-008
8.332274684390859e-005	-2.855283e-008
8.341466425153938e-005	-5.484660e-008
8.351466425153943e-005	-6.664527e-008
8.361466425153949e-005	-7.919652e-008
8.371466425153955e-005	-9.141172e-008
8.381466425153960e-005	-1.029202e-007
8.391466425153966e-005	-1.137271e-007
8.401466425153972e-005	4.870292e-006
8.402716425153964e-005	1.006436e-006
8.403028925153973e-005	-1.294284e-007
8.403653925153970e-005	-1.566123e-007
8.407403925153969e-005	-1.609717e-007
8.412403925153961e-005	-8.696179e-003
8.419933972828356e-005	-4.394903e-002
8.420055697945950e-005	-4.504156e-002
8.420299148181117e-005	-4.806254e-002
8.420786048651450e-005	-5.462961e-002
8.421759849592137e-005	-6.991322e-002
8.423707451473490e-005	-1.090691e-001
8.427602655236219e-005	-2.213400e-001
8.435393062761654e-005	-5.522966e-001
8.445393062761659e-005	-1.148542e+000
8.455393062761665e-005	-1.925391e+000
8.465393062761671e-005	-2.854652e+000
8.475393062761676e-005	-3.884392e+000
8.485393062761682e-005	-4.954638e+000
8.495393062761688e-005	-6.000841e+000
8.505393062761693e-005	-6.957614e+000
8.515393062761699e-005	-7.762545e+000
8.525393062761705e-005	-8.359837e+000
8.535393062761710e-005	-8.703594e+000
8.545393062761716e-005	-8.760539e+000
8.555393062761722e-005	-8.512006e+000
8.565393062761727e-005	-7.955102e+000
8.575393062761733e-005	-7.102957e+000
8.585393062761739e-005	-5.984054e+000
8.595393062761744e-005	-4.640680e+000
8.605393062761750e-005	-3.126606e+000
8.615393062761756e-005	-1.505312e+000
8.622584496138525e-005	-3.037709e-001
8.623834496138518e-005	-9.317888e-002
8.624146996138527e-005	-4.355356e-002
8.624459820918691e-005	-8.093764e-005
8.624463472884985e-005	2.461717e-004
8.624470776817596e-005	4.871354e-004
8.624476104628033e-005	4.405743e-004
8.624479530751177e-005	2.731909e-004
8.624482000810989e-005	1.018974e-004
8.624482043536968e-005	9.864093e-005
8.624482128988947e-005	9.195106e-005
8.624482299892885e-005	7.854043e-005
8.624482641700782e-005	5.163451e-005
8.624483325316555e-005	-2.142904e-006
8.624484692548121e-005	-1.075057e-004
8.624486702694316e-005	-2.492990e-004
8.624489754634570e-005	-4.137618e-004
8.624493894222548e-005	-5.177400e-004
8.624498181249553e-005	-4.589898e-004
8.624503441741638e-005	-1.991724e-004
8.624508339851724e-005	1.212159e-004
8.624513553696640e-005	4.154812e-004
8.624517639680297e-005	5.246642e-004
8.624521176919982e-005	4.882143e-004
8.624524498783925e-005	3.470872e-004
8.624527840234717e-005	1.329585e-004
8.624530940860658e-005	-8.952485e-005
8.624534794900315e-005	-3.318478e-004
8.624539072500811e-005	-4.850613e-004
8.624543998364499e-005	-4.674822e-004
8.624548903260086e-005	-2.613339e-004
8.624553680262382e-005	4.515464e-005
8.624558680930187e-005	3.444952e-004
8.624563493474279e-005	5.060373e-004
8.624567161380882e-005	4.945461e-004
8.624570505761514e-005	3.685718e-004
8.624573959435645e-005	1.578939e-004
8.624577094362620e-005	-6.369852e-005
8.624580781200456e-005	-2.984584e-004
8.624585258307943e-005	-4.686179e-004
8.624590326500119e-005	-4.648896e-004
8.624595227831977e-005	-2.699555e-004
8.624599979760515e-005	2.910525e-005
8.624605007748307e-005	3.266549e-004
8.624610176474171e-005	4.977700e-004
8.624613905078445e-005	4.836941e-004
8.624617241238071e-005	3.555413e-004
8.624620650894092e-005	1.474222e-004
8.624623762557731e-005	-7.004112e-005
8.624627532827808e-005	-3.052274e-004
8.624631933438999e-005	-4.665076e-004
8.624636953941545e-005	-4.577424e-004
8.624641885487299e-005	-2.605691e-004
8.624646711410944e-005	3.978023e-005
8.624651783553173e-005	3.351021e-004
8.624656674611521e-005	4.936379e-004
8.624660355975047e-005	4.802097e-004
8.624663696239635e-005	3.566540e-004
8.624666822728481e-005	1.708471e-004
8.624669943517547e-005	-4.515381e-005
8.624673577010793e-005	-2.737696e-004
8.624678172581483e-005	-4.505700e-004
8.624683341327036e-005	-4.540365e-004
8.624688278372188e-005	-2.663314e-004
8.624693087162967e-005	2.745050e-005
8.624698188439096e-005	3.208908e-004
8.624703354095107e-005	4.859298e-004
8.624707081795959e-005	4.704732e-004
8.624710415367745e-005	3.454977e-004
8.624713523733936e-005	1.610675e-004
8.624716625642791e-005	-5.115601e-005
8.624720341888267e-005	-2.804777e-004
8.624724862741902e-005	-4.485871e-004
8.624729990844033e-005	-4.471160e-004
8.624734949720788e-005	-2.576285e-004
8.624739827313367e-005	3.711141e-005
8.624744971187258e-005	3.283017e-004
8.624749877919656e-005	4.818220e-004
8.624753562266082e-005	4.669460e-004
8.624756899896905e-005	3.450731e-004
8.624760022194508e-005	1.632494e-004
8.624763137050624e-005	-4.699883e-005
8.624766840729004e-005	-2.733058e-004
8.624771389726706e-005	-4.416308e-004
8.624776541982801e-005	-4.414439e-004
8.624781522004426e-005	-2.539884e-004
8.624786440060580e-005	3.908974e-005
8.624791622420048e-005	3.280749e-004
8.624796461914348e-005	4.765069e-004
8.624800135475781e-005	4.611392e-004
8.624803473195573e-005	3.406261e-004
8.624806597270205e-005	1.609206e-004
8.624809713116480e-005	-4.670537e-005
8.624813441495435e-005	-2.714344e-004
8.624817980086509e-005	-4.366355e-004
8.624823133348159e-005	-4.353215e-004
8.624828134795592e-005	-2.483987e-004
8.624833105129004e-005	4.400014e-005
8.624838328319742e-005	3.306372e-004
8.624843031016720e-005	4.717179e-004
8.624846683012786e-005	4.560498e-004
8.624850022398846e-005	3.373368e-004
8.624853151969298e-005	1.598400e-004
8.624856272405022e-005	-4.538008e-005
8.624860028406240e-005	-2.688530e-004
8.624864569762593e-005	-4.314930e-004
8.624869747815979e-005	-4.288908e-004
8.624874758954531e-005	-2.426280e-004
8.624879774100057e-005	4.892210e-005
8.624885035322005e-005	3.326052e-004
8.624889657459054e-005	4.671331e-004
8.624893296176918e-005	4.497960e-004
8.624896634045680e-005	3.315641e-004
8.624899762541688e-005	1.557548e-004
8.624902880990351e-005	-4.685596e-005
8.624906662683431e-005	-2.686039e-004
8.624911174580146e-005	-4.272746e-004
8.624916325223730e-005	-4.234374e-004
8.624921369071057e-005	-2.373700e-004
8.624926445227415e-005	5.371749e-005
8.624931749986998e-005	3.341345e-004
8.624936325490884e-005	4.623884e-004
8.624939955717624e-005	4.424488e-004
8.624943289830341e-005	3.238969e-004
8.624946412833152e-005	1.495304e-004
8.624949524750581e-005	-5.016410e-005
8.624953364056386e-005	-2.713945e-004
8.624957829418407e-005	-4.241198e-004
8.624962956914860e-005	-4.170979e-004
8.624968024188045e-005	-2.293108e-004
8.624973731614959e-005	9.285707e-005
8.624978874868967e-005	3.507310e-004
8.624983378705225e-005	4.598034e-004
8.624986978799645e-005	4.273819e-004
8.624990289306874e-005	3.018819e-004
8.624993377977100e-005	1.266310e-004
8.624996485953889e-005	-7.034064e-005
8.625000520714131e-005	-2.942521e-004
8.625004791052945e-005	-4.269778e-004
8.625009929971749e-005	-4.042407e-004
8.625014980183409e-005	-2.094366e-004
8.625020691891729e-005	1.104424e-004
8.625025947897711e-005	3.636908e-004
8.625030248523148e-005	4.565128e-004
8.625033811807429e-005	4.164991e-004
8.625037113389376e-005	2.878862e-004
8.625040182931414e-005	1.133855e-004
8.625043356831510e-005	-8.483620e-005
8.625047493182234e-005	-3.070943e-004
8.625051648519008e-005	-4.254997e-004
8.625056937733343e-005	-3.889548e-004
8.625061936384923e-005	-1.901433e-004
8.625067707754091e-005	1.298085e-004
8.625073048147366e-005	3.754117e-004
8.625077172003180e-005	4.525013e-004
8.625080700480148e-005	4.042164e-004
8.625083991541994e-005	2.718258e-004
8.625087068717292e-005	9.622856e-005
8.625090305908341e-005	-1.023981e-004
8.625094601769057e-005	-3.226624e-004
8.625098761451031e-005	-4.256649e-004
8.625104168269492e-005	-3.670808e-004
8.625109182773582e-005	-1.565945e-004
8.625114938853699e-005	1.573935e-004
8.625120508928483e-005	3.937244e-004
8.625124401119674e-005	4.471908e-004
8.625127878472672e-005	3.836788e-004
8.625131146903771e-005	2.427413e-004
8.625134430337907e-005	5.214339e-005
8.625137694792131e-005	-1.407682e-004
8.625142541367572e-005	-3.565585e-004
8.625147236596695e-005	-4.230292e-004
8.625152655211601e-005	-3.009641e-004
8.625157972723440e-005	-4.196630e-005
8.625163447181870e-005	2.259070e-004
8.625170861029183e-005	4.140798e-004
8.625174958016278e-005	3.737693e-004
8.625178206129471e-005	2.388353e-004
8.625181498203008e-005	4.973608e-005
8.625184692129403e-005	-1.364837e-004
8.625189632417403e-005	-3.524716e-004
8.625194396862709e-005	-4.165946e-004
8.625199848912154e-005	-2.913887e-004
8.625205200221242e-005	-3.198359e-005
8.625210705442976e-005	2.291361e-004
8.625218393936958e-005	4.054944e-004
8.625222519010396e-005	3.543849e-004
8.625225719109089e-005	2.157699e-004
8.625228893380395e-005	3.259255e-005
8.625232236794092e-005	-1.563463e-004
8.625237527314501e-005	-3.637563e-004
8.625242662884639e-005	-3.999596e-004
8.625248126223838e-005	-2.415087e-004
8.625253676710514e-005	3.902650e-005
8.625259152384075e-005	3.004798e-004
8.625264130052222e-005	4.224963e-004
8.625267820497025e-005	3.962777e-004
8.625271133303782e-005	2.805329e-004
8.625274219934364e-005	1.180742e-004
8.625277434628586e-005	-7.044096e-005
8.625281566380298e-005	-2.807846e-004
8.625285839612739e-005	-3.964709e-004
8.625291325592486e-005	-3.602489e-004
8.625296393406949e-005	-1.691139e-004
8.625302369659992e-005	1.390242e-004
8.625307956282454e-005	3.689895e-004
8.625311926201596e-005	4.254796e-004
8.625315423504911e-005	3.682736e-004
8.625318698595222e-005	2.354504e-004
8.625322210406225e-005	4.204904e-005
8.625325434193695e-005	-1.375311e-004
8.625330490925724e-005	-3.445889e-004
8.625335377188581e-005	-3.980874e-004
8.625340916249783e-005	-2.633839e-004
8.625346348880756e-005	-4.660028e-006
8.625351978265084e-005	2.571323e-004
8.625358177120641e-005	4.036917e-004
8.625362059485036e-005	3.693397e-004
8.625365331269290e-005	2.469026e-004
8.625368420510675e-005	8.204603e-005
8.625371743881095e-005	-1.058318e-004
8.625376263971560e-005	-3.123975e-004
8.625380656752772e-005	-3.966775e-004
8.625386293267335e-005	-3.127540e-004
8.625391459707657e-005	-9.508839e-005
8.625397364809520e-005	1.899127e-004
8.625403928492516e-005	3.904211e-004
8.625407943942836e-005	3.879341e-004
8.625411321826052e-005	2.841595e-004
8.625414419536747e-005	1.312249e-004
8.625417611130633e-005	-4.905474e-005
8.625421651713757e-005	-2.520814e-004
8.625426027145740e-005	-3.751129e-004
8.625431614541195e-005	-3.514056e-004
8.625436726552270e-005	-1.720458e-004
8.625442862013853e-005	1.307236e-004
8.625448499882541e-005	3.542628e-004
8.625452533531325e-005	4.092490e-004
8.625456041062981e-005	3.531707e-004
8.625459312740572e-005	2.250134e-004
8.625462558465745e-005	5.285637e-005
8.625465969545887e-005	-1.313333e-004
8.625470898596522e-005	-3.286177e-004
8.625475792592820e-005	-3.836570e-004
8.625481390467610e-005	-2.563323e-004
8.625486848847018e-005	-7.974508e-006
8.625492626803777e-005	2.494963e-004
8.625498861963236e-005	3.886645e-004
8.625502747859528e-005	3.529289e-004
8.625506013129917e-005	2.331994e-004
8.625509142793958e-005	7.129865e-005
8.625512526240844e-005	-1.116635e-004
8.625517214836016e-005	-3.100843e-004
8.625521853253509e-005	-3.817485e-004
8.625527537082720e-005	-2.798704e-004
8.625532854081752e-005	-5.306852e-005
8.625538786862321e-005	2.070362e-004
8.625546292464386e-005	3.739163e-004
8.625550393866308e-005	3.322784e-004
8.625553627999625e-005	2.066575e-004
8.625557227138017e-005	1.753503e-005
8.625560495672245e-005	-1.486318e-004
8.625566161185464e-005	-3.351477e-004
8.625571985196963e-005	-3.451044e-004
8.625577473254909e-005	-1.738426e-004
8.625583411804409e-005	1.056157e-004
8.625589202299468e-005	3.332039e-004
8.625593338263998e-005	3.941660e-004
8.625596872796778e-005	3.444553e-004
8.625600153851980e-005	2.234930e-004
8.625603355065666e-005	6.118936e-005
8.625606816289573e-005	-1.198766e-004
8.625611647659751e-005	-3.111243e-004
8.625616487854490e-005	-3.703442e-004
8.625622187065710e-005	-2.530743e-004
8.625627629906094e-005	-1.831100e-005
8.625633586663403e-005	2.355189e-004
8.625640126056996e-005	3.721062e-004
8.625644056703971e-005	3.328463e-004
8.625647303817487e-005	2.138566e-004
8.625650515778414e-005	5.158200e-005
8.625653962602686e-005	-1.250991e-004
8.625659001189031e-005	-3.139356e-004
8.625664052940691e-005	-3.617827e-004
8.625669747341263e-005	-2.302716e-004
8.625675306345583e-005	1.307368e-005
8.625681263628362e-005	2.635452e-004
8.625686717438704e-005	3.754494e-004
8.625690482246765e-005	3.420139e-004
8.625693765886705e-005	2.304367e-004
8.625696864669524e-005	7.969802e-005
8.625700330036688e-005	-9.929227e-005
8.625704923802225e-005	-2.888631e-004
8.625709483707175e-005	-3.619783e-004
8.625715350561334e-005	-2.696746e-004
8.625720638772002e-005	-5.940652e-005
8.625726838807279e-005	1.984138e-004
8.625734334399750e-005	3.557933e-004
8.625738433580294e-005	3.147799e-004
8.625741666952263e-005	1.949111e-004
8.625744963109230e-005	3.012409e-005
8.625748454329867e-005	-1.402192e-004
8.625753969612087e-005	-3.157870e-004
8.625759911667138e-005	-3.282715e-004
8.625765417583542e-005	-1.669927e-004
8.625771457217526e-005	1.017824e-004
8.625777411397926e-005	3.210219e-004
8.625781535767001e-005	3.746763e-004
8.625785065913640e-005	3.232028e-004
8.625788340502465e-005	2.052425e-004
8.625791613973673e-005	4.588170e-005
8.625795164172306e-005	-1.281021e-004
8.625800310991497e-005	-3.073285e-004
8.625805527490344e-005	-3.438997e-004
8.625811275153692e-005	-2.038743e-004
8.625816945345656e-005	3.858146e-005
8.625823050033830e-005	2.814112e-004
8.625827687297255e-005	3.672828e-004
8.625831337595222e-005	3.338866e-004
8.625834642423270e-005	2.276960e-004
8.625837726375504e-005	8.446126e-005
8.625841257291407e-005	-9.155044e-005
8.625845794327475e-005	-2.746096e-004
8.625850294610000e-005	-3.525419e-004
8.625855559913709e-005	-2.843954e-004
8.625861130593347e-005	-7.739972e-005
8.625867228299476e-005	1.716103e-004
8.625874644797252e-005	3.439302e-004
8.625878763765895e-005	3.192131e-004
8.625882071610432e-005	2.109977e-004
8.625885200436710e-005	6.457797e-005
8.625888727331371e-005	-1.070090e-004
8.625893580374664e-005	-2.861688e-004
8.625898526101175e-005	-3.417509e-004
8.625904401524044e-005	-2.272355e-004
8.625909927720060e-005	-5.997659e-006
8.625916185214431e-005	2.388470e-004
8.625922159316286e-005	3.492632e-004
8.625925999697684e-005	3.109414e-004
8.625929255244103e-005	2.004325e-004
8.625932489644177e-005	4.911466e-005
8.625936059809738e-005	-1.198330e-004
8.625941214342940e-005	-2.943110e-004
8.625946450265833e-005	-3.310202e-004
8.625952292909216e-005	-1.946339e-004
8.625957986291397e-005	3.871491e-005
8.625964260751211e-005	2.766502e-004
8.625968818384519e-005	3.545278e-004
8.625972456195968e-005	3.192967e-004
8.625975758792207e-005	2.149755e-004
8.625978892549393e-005	7.370517e-005
8.625982485294158e-005	-9.762500e-005
8.625987197163985e-005	-2.733960e-004
8.625991937513938e-005	-3.384223e-004
8.625997357751135e-005	-2.520219e-004
8.626003034653725e-005	-3.796157e-005
8.626009227167414e-005	1.973713e-004
8.626016533311645e-005	3.311145e-004
8.626020576683988e-005	2.886603e-004
8.626023795707690e-005	1.754355e-004
8.626027170757018e-005	1.801064e-005
8.626030796468750e-005	-1.421770e-004
8.626036775429718e-005	-3.041854e-004
8.626042549778295e-005	-2.938680e-004
8.626048446797171e-005	-1.152272e-004
8.626054428443166e-005	1.257889e-004
8.626061158385290e-005	3.203950e-004
8.626065259075347e-005	3.353373e-004
8.626068715944144e-005	2.578648e-004
8.626071905188629e-005	1.313439e-004
8.626075781521629e-005	-5.070029e-005
8.626079656356696e-005	-2.109603e-004
8.626084529328839e-005	-3.192686e-004
8.626089948006693e-005	-2.871892e-004
8.626095637123015e-005	-1.072508e-004
8.626101739930684e-005	1.338879e-004
8.626108714504728e-005	3.198135e-004
8.626112862778878e-005	3.229740e-004
8.626116286678301e-005	2.374205e-004
8.626119470407688e-005	1.070927e-004
8.626123274698750e-005	-6.944037e-005
8.626127445667095e-005	-2.328171e-004
8.626132190744126e-005	-3.218751e-004
8.626137591379339e-005	-2.711816e-004
8.626143292835508e-005	-8.166779e-005
8.626149505153776e-005	1.533434e-004
8.626157011765363e-005	3.187393e-004
8.626161157113859e-005	2.974354e-004
8.626164483029248e-005	1.970980e-004
8.626167662884651e-005	5.918725e-005
8.626171320590451e-005	-1.049024e-004
8.626176309229424e-005	-2.711092e-004
8.626181346220539e-005	-3.143609e-004
8.626187432943613e-005	-1.920669e-004
8.626193046820923e-005	1.894766e-005
8.626199663630042e-005	2.531084e-004
8.626204680505282e-005	3.301891e-004
8.626208386850885e-005	2.908303e-004
8.626211687405854e-005	1.866889e-004
8.626214979307371e-005	4.398839e-005
8.626218685844314e-005	-1.174447e-004
8.626223991890238e-005	-2.781856e-004
8.626229329235344e-005	-3.022980e-004
8.626235364606093e-005	-1.598023e-004
8.626241155598085e-005	6.056416e-005
8.626247841632536e-005	2.807847e-004
8.626252032981497e-005	3.305202e-004
8.626255593182177e-005	2.831815e-004
8.626258990847876e-005	1.730470e-004
8.626262402473177e-005	2.547854e-005
8.626266164829207e-005	-1.323162e-004
8.626271868342043e-005	-2.840932e-004
8.626277547985669e-005	-2.826496e-004
8.626283547292189e-005	-1.188133e-004
8.626289538715280e-005	1.067469e-004
8.626296451270878e-005	2.988392e-004
8.626300594034679e-005	3.160983e-004
8.626304074441440e-005	2.439247e-004
8.626307438845422e-005	1.186080e-004
8.626311505285271e-005	-5.991934e-005
8.626315475234619e-005	-2.100531e-004
8.626320444722634e-005	-3.030660e-004
8.626325961265326e-005	-2.576298e-004
8.626331775533165e-005	-7.488913e-005
8.626338021261643e-005	1.470281e-004
8.626345798136057e-005	3.021021e-004
8.626349969857229e-005	2.756849e-004
8.626353272255839e-005	1.759130e-004
8.626356643533033e-005	3.438530e-005
8.626360439228562e-005	-1.225076e-004
8.626366009572705e-005	-2.742221e-004
8.626371558982768e-005	-2.819838e-004
8.626377653585065e-005	-1.274713e-004
8.626383584026533e-005	8.968383e-005
8.626390561872004e-005	2.873648e-004
8.626394721589692e-005	3.116430e-004
8.626398232481247e-005	2.460322e-004
8.626401672869391e-005	1.240451e-004
8.626405863923622e-005	-5.476573e-005
8.626409745618826e-005	-1.988924e-004
8.626414843951628e-005	-2.939986e-004
8.626420422244859e-005	-2.508034e-004
8.626426299601793e-005	-7.094689e-005
8.626432562345134e-005	1.444509e-004
8.626440490777675e-005	2.938202e-004
8.626444675474535e-005	2.644677e-004
8.626447962075583e-005	1.648835e-004
8.626451437368401e-005	2.138680e-005
8.626455305571880e-005	-1.308433e-004
8.626461294573970e-005	-2.691292e-004
8.626467692681426e-005	-2.468306e-004
8.626473560777778e-005	-8.019868e-005
8.626479959504422e-005	1.407622e-004
8.626487435798116e-005	2.925468e-004
8.626491592717998e-005	2.730632e-004
8.626494931520410e-005	1.801235e-004
8.626498434058882e-005	4.051106e-005
8.626502396332273e-005	-1.179594e-004
8.626507766461874e-005	-2.636246e-004
8.626513110000507e-005	-2.768883e-004
8.626519358443806e-005	-1.305507e-004
8.626525213027442e-005	7.417239e-005
8.626532388386816e-005	2.742400e-004
8.626536587402127e-005	3.012272e-004
8.626540115826142e-005	2.394996e-004
8.626543646673892e-005	1.196281e-004
8.626547955526516e-005	-5.694051e-005
8.626551864643838e-005	-1.952411e-004
8.626557042348674e-005	-2.838988e-004
8.626562685316451e-005	-2.357270e-004
8.626568639310541e-005	-5.627767e-005
8.626574979515638e-005	1.475374e-004
8.626583397532356e-005	2.778193e-004
8.626587633576966e-005	2.346450e-004
8.626590862580901e-005	1.307470e-004
8.626594571725156e-005	-2.034814e-005
8.626598544217109e-005	-1.666270e-004
8.626603802625249e-005	-2.741229e-004
8.626609420494548e-005	-2.472859e-004
8.626615450659176e-005	-7.994458e-005
8.626621663667842e-005	1.255605e-004
8.626629531218507e-005	2.801326e-004
8.626633744695687e-005	2.608136e-004
8.626637093688732e-005	1.694850e-004
8.626640726117703e-005	2.917431e-005
8.626644801537609e-005	-1.235653e-004
8.626650757719858e-005	-2.605744e-004
8.626656518399291e-005	-2.479895e-004
8.626662808271994e-005	-8.237467e-005
8.626668899822717e-005	1.170482e-004
8.626676723014681e-005	2.763562e-004
8.626680960315859e-005	2.623663e-004
8.626684353111279e-005	1.742908e-004
8.626688013040409e-005	3.618108e-005
8.626692148057586e-005	-1.184425e-004
8.626697879293190e-005	-2.559075e-004
8.626703441756960e-005	-2.532194e-004
8.626709811576910e-005	-9.572081e-005
8.626715808064201e-005	1.002216e-004
8.626723490139576e-005	2.707792e-004
8.626727782638658e-005	2.687169e-004
8.626731241432955e-005	1.882521e-004
8.626734907264330e-005	5.562081e-005
8.626739134464452e-005	-1.045309e-004
8.626744263434834e-005	-2.443542e-004
8.626749254304271e-005	-2.715838e-004
8.626754943071328e-005	-1.631588e-004
8.626761016017055e-005	3.541765e-005
8.626767965324049e-005	2.380175e-004
8.626772461450914e-005	2.864363e-004
8.626776211897330e-005	2.412297e-004
8.626779895339574e-005	1.328783e-004
8.626783910622104e-005	-1.956478e-005
8.626788140125678e-005	-1.654402e-004
8.626793481584919e-005	-2.633944e-004
8.626799112712450e-005	-2.290052e-004
8.626805282031954e-005	-5.989844e-005
8.626811564738969e-005	1.312852e-004
8.626819973933339e-005	2.627271e-004
8.626824228178515e-005	2.267256e-004
8.626827610774585e-005	1.266043e-004
8.626831575714636e-005	-2.376514e-005
8.626835792053069e-005	-1.666436e-004
8.626841125593688e-005	-2.608109e-004
8.626846789098271e-005	-2.237438e-004
8.626852963157755e-005	-5.482363e-005
8.626859291030139e-005	1.335032e-004
8.626867823080162e-005	2.571482e-004
8.626872149161474e-005	2.156135e-004
8.626875553933164e-005	1.126504e-004
8.626879639456620e-005	-4.098674e-005
8.626883913246688e-005	-1.797337e-004
8.626889166935556e-005	-2.608036e-004
8.626894855967896e-005	-2.120085e-004
8.626901010015003e-005	-3.915654e-005
8.626907450671128e-005	1.491125e-004
8.626915482132192e-005	2.552561e-004
8.626919772941307e-005	2.096853e-004
8.626923238016062e-005	1.043962e-004
8.626927878241180e-005	-6.687010e-005
8.626932088257240e-005	-1.948856e-004
8.626937352909495e-005	-2.595358e-004
8.626943114511542e-005	-1.937371e-004
8.626949264445251e-005	-1.487771e-005
8.626955870759162e-005	1.766699e-004
8.626962507629209e-005	2.610227e-004
8.626966564189982e-005	2.195045e-004
8.626970150799767e-005	1.157250e-004
8.626974382829251e-005	-3.807160e-005
8.626978773619760e-005	-1.764712e-004
8.626984079473216e-005	-2.546995e-004
8.626989778471542e-005	-2.043206e-004
8.626996003541546e-005	-3.210950e-005
8.627002476161924e-005	1.526525e-004
8.627010166381956e-005	2.510441e-004
8.627014426002065e-005	2.067440e-004
8.627017974143685e-005	1.020480e-004
8.627022680839287e-005	-6.667683e-005
8.627027014840500e-005	-1.937416e-004
8.627032291555893e-005	-2.534185e-004
8.627038068196734e-005	-1.846311e-004
8.627044272215218e-005	-6.743958e-006
8.627050941501218e-005	1.809065e-004
8.627057237934536e-005	2.563525e-004
8.627061264278985e-005	2.147084e-004
8.627064936997126e-005	1.107115e-004
8.627069698994845e-005	-5.686063e-005
8.627074067067589e-005	-1.854505e-004
8.627079419650722e-005	-2.496621e-004
8.627085194013416e-005	-1.857896e-004
8.627091449530267e-005	-1.016649e-005
8.627098079861252e-005	1.741716e-004
8.627104595590506e-005	2.517985e-004
8.627108676876119e-005	2.098225e-004
8.627112364615166e-005	1.058913e-004
8.627117148615380e-005	-6.027809e-005
8.627121588276627e-005	-1.876384e-004
8.627126920191181e-005	-2.469473e-004
8.627132706098047e-005	-1.794419e-004
8.627138978965147e-005	-3.786988e-006
8.627145666921954e-005	1.790669e-004
8.627151887349773e-005	2.502247e-004
8.627155931326624e-005	2.081604e-004
8.627159672201529e-005	1.040988e-004
8.627164483495015e-005	-6.055966e-005
8.627168993970472e-005	-1.874568e-004
8.627174325491873e-005	-2.440008e-004
8.627180118249509e-005	-1.748222e-004
8.627186417036912e-005	3.126574e-007
8.627193141808845e-005	1.811836e-004
8.627199189627666e-005	2.479504e-004
8.627203218126273e-005	2.056439e-004
8.627207003957318e-005	1.014338e-004
8.627211840734369e-005	-6.171021e-005
8.627216425048222e-005	-1.878899e-004
8.627221750143687e-005	-2.410726e-004
8.627227551345263e-005	-1.696779e-004
8.627233873838595e-005	5.014942e-006
8.627240644066788e-005	1.839180e-004
8.627246491151020e-005	2.458281e-004
8.627250498885290e-005	2.031687e-004
8.627254332814146e-005	9.870851e-005
8.627259194612762e-005	-6.288521e-005
8.627263855967614e-005	-1.883255e-004
8.627269173819827e-005	-2.381123e-004
8.627274983546507e-005	-1.644763e-004
8.627281329827126e-005	9.722518e-006
8.627288148178370e-005	1.865709e-004
8.627293796215421e-005	2.436928e-004
8.627297783206736e-005	2.005820e-004
8.627301666249039e-005	9.579238e-005
8.627306552641025e-005	-6.422526e-005
8.627311294474665e-005	-1.888528e-004
8.627316603558978e-005	-2.351122e-004
8.627322422243206e-005	-1.591176e-004
8.627328792109625e-005	1.454811e-005
8.627335662797671e-005	1.892575e-004
8.627341107394007e-005	2.415751e-004
8.627345072467611e-005	1.979149e-004
8.627349006314761e-005	9.270445e-005
8.627353917066579e-005	-6.570926e-005
8.627358743391162e-005	-1.894520e-004
8.627364042325977e-005	-2.320582e-004
8.627369870372941e-005	-1.535920e-004
8.627376263779167e-005	1.949137e-005
8.627383191411745e-005	1.919640e-004
8.627388427502386e-005	2.394762e-004
8.627392369261501e-005	1.951746e-004
8.627396355881238e-005	8.944717e-005
8.627401290996358e-005	-6.733521e-005
8.627406206357488e-005	-1.901129e-004
8.627411493842218e-005	-2.289342e-004
8.627417331701082e-005	-1.478777e-004
8.627423748722315e-005	2.456428e-005
8.627430738556742e-005	1.946885e-004
8.627435759533736e-005	2.373202e-004
8.627439691471952e-005	1.920025e-004
8.627443737432112e-005	8.545246e-005
8.627448695546196e-005	-6.960307e-005
8.627453707910548e-005	-1.911759e-004
8.627458979284098e-005	-2.256861e-004
