time	I(Ls1)	I(Ls2)
6.465119118052926e-06	-3.900805e+00	-3.215023e+00
6.492261975195623e-06	-3.964835e+00	-3.264260e+00
6.519404832338318e-06	-4.026484e+00	-3.311493e+00
6.546547689481014e-06	-4.085755e+00	-3.356720e+00
6.573690546623711e-06	-4.142646e+00	-3.399943e+00
6.600833403766406e-06	-4.197157e+00	-3.441161e+00
6.613690546623472e-06	-4.221947e+00	-3.459805e+00
6.626547689480539e-06	-4.246095e+00	-3.477903e+00
6.639404832337605e-06	-4.269601e+00	-3.495453e+00
6.652261975194672e-06	-4.292465e+00	-3.512457e+00
6.665119118051739e-06	-4.314687e+00	-3.528914e+00
6.677976260908805e-06	-4.336268e+00	-3.544824e+00
6.690833403765872e-06	-4.357206e+00	-3.560187e+00
6.720833403765693e-06	-4.403370e+00	-3.593730e+00
6.735119118051323e-06	-4.424058e+00	-3.608596e+00
6.749404832336952e-06	-4.443846e+00	-3.622692e+00
6.763690546622581e-06	-4.462735e+00	-3.636016e+00
6.777976260908212e-06	-4.480725e+00	-3.648568e+00
6.792261975193841e-06	-4.497816e+00	-3.660349e+00
6.806547689479470e-06	-4.514007e+00	-3.671358e+00
6.820833403765100e-06	-4.529298e+00	-3.681596e+00
6.839404832336418e-06	-4.547790e+00	-3.693713e+00
6.857976260907737e-06	-4.564617e+00	-3.704396e+00
6.876547689479055e-06	-4.579779e+00	-3.713645e+00
6.895119118050373e-06	-4.593277e+00	-3.721459e+00
6.913690546621691e-06	-4.605109e+00	-3.727839e+00
6.932261975193010e-06	-4.615277e+00	-3.732784e+00
6.950833403764328e-06	-4.623780e+00	-3.736295e+00
6.999404832335467e-06	-4.638218e+00	-3.738757e+00
7.047976260906608e-06	-4.639812e+00	-3.730096e+00
7.096547689477748e-06	-4.628563e+00	-3.710312e+00
7.145119118048888e-06	-4.604469e+00	-3.679405e+00
7.193690546620029e-06	-4.567532e+00	-3.637374e+00
7.242261975191168e-06	-4.517751e+00	-3.584220e+00
7.290833403762308e-06	-4.455126e+00	-3.519943e+00
7.313690546619315e-06	-4.420775e+00	-3.485454e+00
7.336547689476323e-06	-4.383432e+00	-3.448371e+00
7.359404832333329e-06	-4.343096e+00	-3.408693e+00
7.382261975190337e-06	-4.299767e+00	-3.366419e+00
7.405119118047344e-06	-4.253445e+00	-3.321551e+00
7.427976260904351e-06	-4.204130e+00	-3.274087e+00
7.450833403761358e-06	-4.151822e+00	-3.224028e+00
7.460833403761299e-06	-4.127995e+00	-3.201312e+00
7.470833403761239e-06	-4.103598e+00	-3.178101e+00
7.480833403761180e-06	-4.078629e+00	-3.154394e+00
7.500833403761061e-06	-4.026981e+00	-3.105500e+00
7.530833403760883e-06	-3.945244e+00	-3.028465e+00
7.567976260903520e-06	-3.836738e+00	-2.926746e+00
7.605119118046156e-06	-3.720729e+00	-2.818553e+00
7.642261975188793e-06	-3.597215e+00	-2.703886e+00
7.679404832331429e-06	-3.466198e+00	-2.582745e+00
7.716547689474065e-06	-3.327677e+00	-2.455130e+00
7.753690546616703e-06	-3.181652e+00	-2.321041e+00
7.790833403759339e-06	-3.028124e+00	-2.180479e+00
7.800833403759280e-06	-2.985656e+00	-2.141667e+00
7.810833403759220e-06	-2.942680e+00	-2.102420e+00
7.820833403759161e-06	-2.899200e+00	-2.062741e+00
7.840833403759042e-06	-2.810740e+00	-1.982096e+00
7.870833403758864e-06	-2.674352e+00	-1.857964e+00
7.917976260901441e-06	-2.450018e+00	-1.654259e+00
7.965119118044019e-06	-2.216590e+00	-1.442900e+00
8.012261975186596e-06	-1.974067e+00	-1.223887e+00
8.059404832329172e-06	-1.722449e+00	-9.972188e-01
8.106547689471749e-06	-1.461736e+00	-7.628968e-01
8.153690546614327e-06	-1.191929e+00	-5.209204e-01
8.200833403756904e-06	-9.130270e-01	-2.712898e-01
8.230833403756726e-06	-7.326620e-01	-1.101713e-01
8.240833403756666e-06	-6.719315e-01	-5.597688e-02
8.250833403756607e-06	-6.115584e-01	-4.574508e-03
8.256291677955115e-06	-5.794606e-01	1.892338e-02
8.256301892183016e-06	-5.794034e-01	1.895319e-02
8.269221740894015e-06	-5.089124e-01	4.600377e-02
8.282141589605015e-06	-4.379880e-01	7.342722e-02
8.295061438316014e-06	-3.666300e-01	1.012235e-01
8.307981287027015e-06	-2.948386e-01	1.293928e-01
8.320901135738014e-06	-2.226137e-01	1.579348e-01
8.333820984449014e-06	-1.499552e-01	1.868498e-01
8.346740833160013e-06	-7.686330e-02	2.161376e-01
8.356740833159954e-06	-2.310282e-02	2.384024e-01
8.362327245057481e-06	2.261296e-03	2.499413e-01
8.362337663194970e-06	2.294178e-03	2.499599e-01
8.362358499469950e-06	2.342365e-03	2.499936e-01
8.362650207321184e-06	3.017081e-03	2.504653e-01
8.362983587722594e-06	3.788427e-03	2.510046e-01
8.363650348525197e-06	5.331957e-03	2.520842e-01
8.364983870130620e-06	8.422596e-03	2.542468e-01
8.367650913341466e-06	1.461888e-02	2.585862e-01
8.372984999763158e-06	2.707114e-02	2.673194e-01
8.382984999763098e-06	5.057976e-02	2.838403e-01
8.392984999763039e-06	7.429601e-02	3.005480e-01
8.402984999762979e-06	9.824707e-02	3.174663e-01
8.412984999762920e-06	1.224319e-01	3.345939e-01
8.422984999762861e-06	1.468491e-01	3.519296e-01
8.432984999762801e-06	1.714967e-01	3.694720e-01
8.442984999762742e-06	1.963729e-01	3.872194e-01
8.452984999762683e-06	2.214758e-01	4.051705e-01
8.462984999762623e-06	2.468033e-01	4.233235e-01
8.472984999762564e-06	2.723533e-01	4.416769e-01
8.482984999762504e-06	2.981234e-01	4.602287e-01
8.492984999762445e-06	3.241116e-01	4.789775e-01
8.502984999762386e-06	3.503154e-01	4.979212e-01
8.512984999762326e-06	3.767325e-01	5.170580e-01
8.522984999762267e-06	4.033604e-01	5.363860e-01
8.532984999762207e-06	4.301965e-01	5.559033e-01
8.542984999762148e-06	4.572384e-01	5.756077e-01
8.552984999762089e-06	4.844835e-01	5.954973e-01
8.562984999762029e-06	5.119290e-01	6.155698e-01
8.572984999761970e-06	5.395723e-01	6.358231e-01
8.582984999761911e-06	5.674105e-01	6.562551e-01
8.592984999761851e-06	5.954409e-01	6.768635e-01
8.602984999761792e-06	6.236606e-01	6.976458e-01
8.612984999761732e-06	6.520666e-01	7.185999e-01
8.622984999761673e-06	6.806561e-01	7.397231e-01
8.632984999761614e-06	7.094259e-01	7.610133e-01
8.652984999761495e-06	7.674943e-01	8.040839e-01
8.672984999761376e-06	8.262466e-01	8.477911e-01
8.692984999761257e-06	8.856571e-01	8.921137e-01
8.712984999761138e-06	9.456990e-01	9.370297e-01
8.742984999760960e-06	1.036886e+00	1.005466e+00
8.772984999760782e-06	1.129336e+00	1.075108e+00
8.802984999760604e-06	1.222950e+00	1.145870e+00
8.832984999760426e-06	1.317627e+00	1.217669e+00
8.874413571188751e-06	1.450707e+00	1.319031e+00
8.915842142617077e-06	1.584543e+00	1.421284e+00
8.957270714045403e-06	1.719138e+00	1.524428e+00
8.998699285473727e-06	1.854489e+00	1.628462e+00
9.040127856902052e-06	1.990597e+00	1.733387e+00
9.081556428330378e-06	2.127463e+00	1.839203e+00
9.122984999758704e-06	2.265086e+00	1.945910e+00
9.132984999758644e-06	2.298064e+00	1.971493e+00
9.151556428329962e-06	2.359309e+00	2.019042e+00
9.170127856901280e-06	2.420346e+00	2.066456e+00
9.188699285472598e-06	2.481173e+00	2.113735e+00
9.207270714043918e-06	2.541792e+00	2.160879e+00
9.225842142615236e-06	2.602201e+00	2.207887e+00
9.244413571186554e-06	2.662402e+00	2.254761e+00
9.262984999757872e-06	2.722394e+00	2.301499e+00
9.282984999757753e-06	2.786551e+00	2.351492e+00
9.312984999757575e-06	2.882348e+00	2.426203e+00
9.342984999757397e-06	2.976721e+00	2.499786e+00
9.372984999757219e-06	3.069671e+00	2.572241e+00
9.402984999757041e-06	3.161197e+00	2.643568e+00
9.432984999756863e-06	3.251299e+00	2.713767e+00
9.462984999756684e-06	3.339978e+00	2.782839e+00
9.492984999756506e-06	3.427234e+00	2.850783e+00
9.510127856899261e-06	3.476108e+00	2.888793e+00
9.527270714042018e-06	3.524265e+00	2.926212e+00
9.544413571184772e-06	3.571707e+00	2.963039e+00
9.561556428327527e-06	3.618432e+00	2.999274e+00
9.578699285470282e-06	3.664441e+00	3.034917e+00
9.595842142613039e-06	3.709735e+00	3.069968e+00
9.612984999755794e-06	3.754312e+00	3.104428e+00
9.630127856898548e-06	3.798080e+00	3.138214e+00
9.647270714041305e-06	3.840955e+00	3.171249e+00
9.664413571184060e-06	3.882936e+00	3.203533e+00
9.681556428326815e-06	3.924023e+00	3.235067e+00
9.698699285469569e-06	3.964217e+00	3.265850e+00
9.715842142612326e-06	4.003516e+00	3.295882e+00
9.732984999755081e-06	4.041921e+00	3.325163e+00
9.754413571183525e-06	4.088583e+00	3.360631e+00
9.775842142611970e-06	4.133552e+00	3.394660e+00
9.797270714040414e-06	4.176830e+00	3.427252e+00
9.818699285468857e-06	4.218415e+00	3.458405e+00
9.840127856897301e-06	4.258308e+00	3.488121e+00
9.861556428325746e-06	4.296509e+00	3.516399e+00
9.882984999754190e-06	4.333018e+00	3.543238e+00
9.902984999754071e-06	4.365324e+00	3.566774e+00
9.927270714039642e-06	4.402482e+00	3.593588e+00
9.951556428325211e-06	4.437016e+00	3.618151e+00
9.975842142610782e-06	4.468925e+00	3.640461e+00
1.000012785689635e-05	4.498211e+00	3.660519e+00
1.002441357118192e-05	4.524873e+00	3.678325e+00
