Freq.	I(Ls1)	I(Ls2)
1.41141141141141e+05	(-3.02401564953477e+01dB,-5.18257798451495e+01°)	(-3.30966859965040e+01dB,-4.93950786528965e+01°)
1.41241241241241e+05	(-3.02036548168479e+01dB,-5.22184267163403e+01°)	(-3.30584058242621e+01dB,-4.97508066789852e+01°)
1.41341341341341e+05	(-3.01672155326304e+01dB,-5.26121700951255e+01°)	(-3.30201638892914e+01dB,-5.01077407579122e+01°)
1.41441441441441e+05	(-3.01308393362972e+01dB,-5.30070212038767e+01°)	(-3.29819610565999e+01dB,-5.04658929899358e+01°)
1.41541541541541e+05	(-3.00945269580672e+01dB,-5.34029913860801e+01°)	(-3.29437982285509e+01dB,-5.08252755831207e+01°)
1.41641641641641e+05	(-3.00582791656360e+01dB,-5.38000921038002e+01°)	(-3.29056763456968e+01dB,-5.11859008507944e+01°)
1.41741741741741e+05	(-3.00220967650439e+01dB,-5.41983349349966e+01°)	(-3.28675963876197e+01dB,-5.15477812088594e+01°)
1.41841841841841e+05	(-2.99859806015505e+01dB,-5.45977315706893e+01°)	(-3.28295593737803e+01dB,-5.19109291729568e+01°)
1.41941941941941e+05	(-2.99499315605169e+01dB,-5.49982938119703e+01°)	(-3.27915663643730e+01dB,-5.22753573554781e+01°)
1.42042042042041e+05	(-2.99139505682938e+01dB,-5.54000335668525e+01°)	(-3.27536184611884e+01dB,-5.26410784624179e+01°)
1.42142142142142e+05	(-2.98780385931168e+01dB,-5.58029628469589e+01°)	(-3.27157168084818e+01dB,-5.30081052900675e+01°)
1.42242242242242e+05	(-2.98421966460069e+01dB,-5.62070937640380e+01°)	(-3.26778625938485e+01dB,-5.33764507215391e+01°)
1.42342342342342e+05	(-2.98064257816769e+01dB,-5.66124385263105e+01°)	(-3.26400570491036e+01dB,-5.37461277231222e+01°)
1.42442442442442e+05	(-2.97707270994431e+01dB,-5.70190094346341e+01°)	(-3.26023014511686e+01dB,-5.41171493404614e+01°)
1.42542542542542e+05	(-2.97351017441410e+01dB,-5.74268188784887e+01°)	(-3.25645971229614e+01dB,-5.44895286945565e+01°)
1.42642642642642e+05	(-2.96995509070465e+01dB,-5.78358793317717e+01°)	(-3.25269454342915e+01dB,-5.48632789775745e+01°)
1.42742742742742e+05	(-2.96640758267990e+01dB,-5.82462033484014e+01°)	(-3.24893478027593e+01dB,-5.52384134484735e+01°)
1.42842842842842e+05	(-2.96286777903298e+01dB,-5.86578035577238e+01°)	(-3.24518056946578e+01dB,-5.56149454284304e+01°)
1.42942942942942e+05	(-2.95933581337908e+01dB,-5.90706926597155e+01°)	(-3.24143206258776e+01dB,-5.59928882960685e+01°)
1.43043043043042e+05	(-2.95581182434871e+01dB,-5.94848834199811e+01°)	(-3.23768941628143e+01dB,-5.63722554824798e+01°)
1.43143143143143e+05	(-2.95229595568098e+01dB,-5.99003886645352e+01°)	(-3.23395279232769e+01dB,-5.67530604660370e+01°)
1.43243243243243e+05	(-2.94878835631694e+01dB,-6.03172212743694e+01°)	(-3.23022235773968e+01dB,-5.71353167669895e+01°)
1.43343343343343e+05	(-2.94528918049299e+01dB,-6.07353941797956e+01°)	(-3.22649828485377e+01dB,-5.75190379418396e+01°)
1.43443443443443e+05	(-2.94179858783407e+01dB,-6.11549203545614e+01°)	(-3.22278075142038e+01dB,-5.79042375774927e+01°)
1.43543543543543e+05	(-2.93831674344680e+01dB,-6.15758128097321e+01°)	(-3.21906994069473e+01dB,-5.82909292851751e+01°)
1.43643643643643e+05	(-2.93484381801231e+01dB,-6.19980845873353e+01°)	(-3.21536604152726e+01dB,-5.86791266941179e+01°)
1.43743743743743e+05	(-2.93137998787864e+01dB,-6.24217487537615e+01°)	(-3.21166924845382e+01dB,-5.90688434449976e+01°)
1.43843843843843e+05	(-2.92792543515283e+01dB,-6.28468183929177e+01°)	(-3.20797976178531e+01dB,-5.94600931831320e+01°)
1.43943943943943e+05	(-2.92448034779238e+01dB,-6.32733065991262e+01°)	(-3.20429778769693e+01dB,-5.98528895514232e+01°)
1.44044044044043e+05	(-2.92104491969601e+01dB,-6.37012264697655e+01°)	(-3.20062353831664e+01dB,-6.02472461830449e+01°)
1.44144144144144e+05	(-2.91761935079377e+01dB,-6.41305910976483e+01°)	(-3.19695723181303e+01dB,-6.06431766938677e+01°)
1.44244244244244e+05	(-2.91420384713616e+01dB,-6.45614135631311e+01°)	(-3.19329909248217e+01dB,-6.10406946746190e+01°)
1.44344344344344e+05	(-2.91079862098226e+01dB,-6.49937069259509e+01°)	(-3.18964935083361e+01dB,-6.14398136827705e+01°)
1.44444444444444e+05	(-2.90740389088677e+01dB,-6.54274842167845e+01°)	(-3.18600824367516e+01dB,-6.18405472341509e+01°)
1.44544544544544e+05	(-2.90401988178572e+01dB,-6.58627584285255e+01°)	(-3.18237601419650e+01dB,-6.22429087942774e+01°)
1.44644644644644e+05	(-2.90064682508083e+01dB,-6.62995425072747e+01°)	(-3.17875291205134e+01dB,-6.26469117694031e+01°)
1.44744744744744e+05	(-2.89728495872221e+01dB,-6.67378493430410e+01°)	(-3.17513919343807e+01dB,-6.30525694972749e+01°)
1.44844844844844e+05	(-2.89393452728950e+01dB,-6.71776917601461e+01°)	(-3.17153512117873e+01dB,-6.34598952375985e+01°)
1.44944944944944e+05	(-2.89059578207096e+01dB,-6.76190825073316e+01°)	(-3.16794096479616e+01dB,-6.38689021622061e+01°)
1.45045045045044e+05	(-2.88726898114071e+01dB,-6.80620342475631e+01°)	(-3.16435700058904e+01dB,-6.42796033449239e+01°)
1.45145145145144e+05	(-2.88395438943364e+01dB,-6.85065595475308e+01°)	(-3.16078351170488e+01dB,-6.46920117511353e+01°)
1.45245245245245e+05	(-2.88065227881795e+01dB,-6.89526708668388e+01°)	(-3.15722078821057e+01dB,-6.51061402270374e+01°)
1.45345345345345e+05	(-2.87736292816521e+01dB,-6.94003805468850e+01°)	(-3.15366912716042e+01dB,-6.55220014885863e+01°)
1.45445445445445e+05	(-2.87408662341758e+01dB,-6.98497007994265e+01°)	(-3.15012883266144e+01dB,-6.59396081101313e+01°)
1.45545545545545e+05	(-2.87082365765209e+01dB,-7.03006436948290e+01°)	(-3.14660021593576e+01dB,-6.63589725127339e+01°)
1.45645645645645e+05	(-2.86757433114179e+01dB,-7.07532211499985e+01°)	(-3.14308359537982e+01dB,-6.67801069521702e+01°)
1.45745745745745e+05	(-2.86433895141353e+01dB,-7.12074449159939e+01°)	(-3.13957929662028e+01dB,-6.72030235066156e+01°)
1.45845845845845e+05	(-2.86111783330215e+01dB,-7.16633265653200e+01°)	(-3.13608765256642e+01dB,-6.76277340640108e+01°)
1.45945945945945e+05	(-2.85791129900084e+01dB,-7.21208774788988e+01°)	(-3.13260900345863e+01dB,-6.80542503091084e+01°)
1.46046046046045e+05	(-2.85471967810754e+01dB,-7.25801088327226e+01°)	(-3.12914369691303e+01dB,-6.84825837102002e+01°)
1.46146146146145e+05	(-2.85154330766698e+01dB,-7.30410315841848e+01°)	(-3.12569208796176e+01dB,-6.89127455055262e+01°)
1.46246246246246e+05	(-2.84838253220826e+01dB,-7.35036564580938e+01°)	(-3.12225453908878e+01dB,-6.93447466893655e+01°)
1.46346346346346e+05	(-2.84523770377769e+01dB,-7.39679939323684e+01°)	(-3.11883142026104e+01dB,-6.97785979978109e+01°)
1.46446446446446e+05	(-2.84210918196656e+01dB,-7.44340542234207e+01°)	(-3.11542310895450e+01dB,-7.02143098942312e+01°)
1.46546546546546e+05	(-2.83899733393369e+01dB,-7.49018472712252e+01°)	(-3.11202999017509e+01dB,-7.06518925544218e+01°)
1.46646646646646e+05	(-2.83590253442245e+01dB,-7.53713827240809e+01°)	(-3.10865245647400e+01dB,-7.10913558514481e+01°)
1.46746746746746e+05	(-2.83282516577191e+01dB,-7.58426699230696e+01°)	(-3.10529090795731e+01dB,-7.15327093401870e+01°)
1.46846846846846e+05	(-2.82976561792203e+01dB,-7.63157178862170e+01°)	(-3.10194575228951e+01dB,-7.19759622415712e+01°)
1.46946946946946e+05	(-2.82672428841235e+01dB,-7.67905352923609e+01°)	(-3.09861740469071e+01dB,-7.24211234265418e+01°)
1.47047047047046e+05	(-2.82370158237419e+01dB,-7.72671304647324e+01°)	(-3.09530628792721e+01dB,-7.28682013997155e+01°)
1.47147147147146e+05	(-2.82069791251583e+01dB,-7.77455113542628e+01°)	(-3.09201283229528e+01dB,-7.33172042827765e+01°)
1.47247247247247e+05	(-2.81771369910053e+01dB,-7.82256855226188e+01°)	(-3.08873747559758e+01dB,-7.37681397975997e+01°)
1.47347347347347e+05	(-2.81474936991703e+01dB,-7.87076601249800e+01°)	(-3.08548066311230e+01dB,-7.42210152491146e+01°)
1.47447447447447e+05	(-2.81180536024226e+01dB,-7.91914418925660e+01°)	(-3.08224284755438e+01dB,-7.46758375079216e+01°)
1.47547547547547e+05	(-2.80888211279597e+01dB,-7.96770371149294e+01°)	(-3.07902448902876e+01dB,-7.51326129926731e+01°)
1.47647647647647e+05	(-2.80598007768697e+01dB,-8.01644516220200e+01°)	(-3.07582605497526e+01dB,-7.55913476522281e+01°)
1.47747747747747e+05	(-2.80309971235071e+01dB,-8.06536907660433e+01°)	(-3.07264802010475e+01dB,-7.60520469476000e+01°)
1.47847847847847e+05	(-2.80024148147790e+01dB,-8.11447594031191e+01°)	(-3.06949086632647e+01dB,-7.65147158337066e+01°)
1.47947947947947e+05	(-2.79740585693382e+01dB,-8.16376618747629e+01°)	(-3.06635508266608e+01dB,-7.69793587409423e+01°)
1.48048048048047e+05	(-2.79459331766814e+01dB,-8.21324019892042e+01°)	(-3.06324116517413e+01dB,-7.74459795565883e+01°)
1.48148148148147e+05	(-2.79180434961487e+01dB,-8.26289830025609e+01°)	(-3.06014961682480e+01dB,-7.79145816060793e+01°)
1.48248248248248e+05	(-2.78903944558217e+01dB,-8.31274075998885e+01°)	(-3.05708094740449e+01dB,-7.83851676341458e+01°)
1.48348348348348e+05	(-2.78629910513186e+01dB,-8.36276778761272e+01°)	(-3.05403567339013e+01dB,-7.88577397858532e+01°)
1.48448448448448e+05	(-2.78358383444814e+01dB,-8.41297953169675e+01°)	(-3.05101431781669e+01dB,-7.93322995875623e+01°)
1.48548548548548e+05	(-2.78089414619549e+01dB,-8.46337607796558e+01°)	(-3.04801741013397e+01dB,-7.98088479278279e+01°)
1.48648648648648e+05	(-2.77823055936531e+01dB,-8.51395744737715e+01°)	(-3.04504548605210e+01dB,-8.02873850382708e+01°)
1.48748748748748e+05	(-2.77559359911118e+01dB,-8.56472359419919e+01°)	(-3.04209908737571e+01dB,-8.07679104744365e+01°)
1.48848848848848e+05	(-2.77298379657249e+01dB,-8.61567440408814e+01°)	(-3.03917876182647e+01dB,-8.12504230966800e+01°)
1.48948948948948e+05	(-2.77040168868610e+01dB,-8.66680969217278e+01°)	(-3.03628506285371e+01dB,-8.17349210510969e+01°)
1.49049049049048e+05	(-2.76784781798601e+01dB,-8.71812920114581e+01°)	(-3.03341854943307e+01dB,-8.22214017505346e+01°)
1.49149149149148e+05	(-2.76532273239069e+01dB,-8.76963259936642e+01°)	(-3.03057978585283e+01dB,-8.27098618557137e+01°)
1.49249249249249e+05	(-2.76282698497801e+01dB,-8.82131947897724e+01°)	(-3.02776934148785e+01dB,-8.32002972564932e+01°)
1.49349349349349e+05	(-2.76036113374752e+01dB,-8.87318935403879e+01°)	(-3.02498779056091e+01dB,-8.36927030533109e+01°)
1.49449449449449e+05	(-2.75792574136999e+01dB,-8.92524165868521e+01°)	(-3.02223571189132e+01dB,-8.41870735388369e+01°)
1.49549549549549e+05	(-2.75552137492410e+01dB,-8.97747574530467e+01°)	(-3.01951368863071e+01dB,-8.46834021798737e+01°)
1.49649649649649e+05	(-2.75314860562015e+01dB,-9.02989088274831e+01°)	(-3.01682230798585e+01dB,-8.51816815995424e+01°)
1.49749749749749e+05	(-2.75080800851074e+01dB,-9.08248625457160e+01°)	(-3.01416216092850e+01dB,-8.56819035597921e+01°)
1.49849849849849e+05	(-2.74850016218839e+01dB,-9.13526095731185e+01°)	(-3.01153384189216e+01dB,-8.61840589442718e+01°)
1.49949949949949e+05	(-2.74622564847004e+01dB,-9.18821399880615e+01°)	(-3.00893794845576e+01dB,-8.66881377416059e+01°)
1.50050050050049e+05	(-2.74398505206841e+01dB,-9.24134429655381e+01°)	(-3.00637508101430e+01dB,-8.71941290291154e+01°)
1.50150150150149e+05	(-2.74177896025041e+01dB,-9.29465067612738e+01°)	(-3.00384584243641e+01dB,-8.77020209570244e+01°)
1.50250250250250e+05	(-2.73960796248245e+01dB,-9.34813186963682e+01°)	(-3.00135083770897e+01dB,-8.82118007331981e+01°)
1.50350350350350e+05	(-2.73747265006291e+01dB,-9.40178651425092e+01°)	(-2.99889067356885e+01dB,-8.87234546084536e+01°)
1.50450450450450e+05	(-2.73537361574186e+01dB,-9.45561315078047e+01°)	(-2.99646595812194e+01dB,-8.92369678624875e+01°)
1.50550550550550e+05	(-2.73331145332814e+01dB,-9.50961022232791e+01°)	(-2.99407730044952e+01dB,-8.97523247904687e+01°)
1.50650650650650e+05	(-2.73128675728409e+01dB,-9.56377607300739e+01°)	(-2.99172531020242e+01dB,-9.02695086903353e+01°)
1.50750750750750e+05	(-2.72930012230812e+01dB,-9.61810894674041e+01°)	(-2.98941059718284e+01dB,-9.07885018508464e+01°)
1.50850850850850e+05	(-2.72735214290537e+01dB,-9.67260698613106e+01°)	(-2.98713377091454e+01dB,-9.13092855404305e+01°)
1.50950950950950e+05	(-2.72544341294686e+01dB,-9.72726823142582e+01°)	(-2.98489544020127e+01dB,-9.18318399968796e+01°)
1.51051051051050e+05	(-2.72357452521741e+01dB,-9.78209061956196e+01°)	(-2.98269621267422e+01dB,-9.23561444179274e+01°)
1.51151151151150e+05	(-2.72174607095274e+01dB,-9.83707198330954e+01°)	(-2.98053669432853e+01dB,-9.28821769527652e+01°)
1.51251251251251e+05	(-2.71995863936620e+01dB,-9.89221005051093e+01°)	(-2.97841748904951e+01dB,-9.34099146945321e+01°)
1.51351351351351e+05	(-2.71821281716565e+01dB,-9.94750244342266e+01°)	(-2.97633919812900e+01dB,-9.39393336738281e+01°)
1.51451451451451e+05	(-2.71650918806084e+01dB,-1.00029466781636e+02°)	(-2.97430241977231e+01dB,-9.44704088532902e+01°)
1.51551551551551e+05	(-2.71484833226212e+01dB,-1.00585401642739e+02°)	(-2.97230774859639e+01dB,-9.50031141232749e+01°)
1.51651651651651e+05	(-2.71323082597082e+01dB,-1.01142802043880e+02°)	(-2.97035577511983e+01dB,-9.55374222986857e+01°)
1.51751751751751e+05	(-2.71165724086206e+01dB,-1.01701639940274e+02°)	(-2.96844708524524e+01dB,-9.60733051169885e+01°)
1.51851851851851e+05	(-2.71012814356072e+01dB,-1.02261886215144e+02°)	(-2.96658225973477e+01dB,-9.66107332374494e+01°)
1.51951951951951e+05	(-2.70864409511117e+01dB,-1.02823510680133e+02°)	(-2.96476187367952e+01dB,-9.71496762416315e+01°)
1.52052052052051e+05	(-2.70720565044161e+01dB,-1.03386482076996e+02°)	(-2.96298649596345e+01dB,-9.76901026351871e+01°)
1.52152152152151e+05	(-2.70581335782382e+01dB,-1.03950768080630e+02°)	(-2.96125668872282e+01dB,-9.82319798509742e+01°)
1.52252252252251e+05	(-2.70446775832903e+01dB,-1.04516335303452e+02°)	(-2.95957300680173e+01dB,-9.87752742535305e+01°)
1.52352352352352e+05	(-2.70316938528101e+01dB,-1.05083149301167e+02°)	(-2.95793599720489e+01dB,-9.93199511449293e+01°)
1.52452452452452e+05	(-2.70191876370706e+01dB,-1.05651174579940e+02°)	(-2.95634619854829e+01dB,-9.98659747720443e+01°)
1.52552552552552e+05	(-2.70071640978795e+01dB,-1.06220374605001e+02°)	(-2.95480414050892e+01dB,-1.00413308335244e+02°)
1.52652652652652e+05	(-2.69956283030777e+01dB,-1.06790711810696e+02°)	(-2.95331034327432e+01dB,-1.00961913998535e+02°)
1.52752752752752e+05	(-2.69845852210465e+01dB,-1.07362147612011e+02°)	(-2.95186531699308e+01dB,-1.01511752901171e+02°)
1.52852852852852e+05	(-2.69740397152343e+01dB,-1.07934642417561e+02°)	(-2.95046956122725e+01dB,-1.02062785170741e+02°)
1.52952952952952e+05	(-2.69639965387119e+01dB,-1.08508155644084e+02°)	(-2.94912356440774e+01dB,-1.02614969937738e+02°)
1.53053053053052e+05	(-2.69544603287690e+01dB,-1.09082645732413e+02°)	(-2.94782780329370e+01dB,-1.03168265351630e+02°)
1.53153153153152e+05	(-2.69454356015606e+01dB,-1.09658070164949e+02°)	(-2.94658274243702e+01dB,-1.03722628598416e+02°)
1.53253253253252e+05	(-2.69369267468159e+01dB,-1.10234385484627e+02°)	(-2.94538883365307e+01dB,-1.04278015919685e+02°)
1.53353353353353e+05	(-2.69289380226196e+01dB,-1.10811547315373e+02°)	(-2.94424651549865e+01dB,-1.04834382633149e+02°)
1.53453453453453e+05	(-2.69214735502769e+01dB,-1.11389510384030e+02°)	(-2.94315621275844e+01dB,-1.05391683154664e+02°)
1.53553553553553e+05	(-2.69145373092736e+01dB,-1.11968228543756e+02°)	(-2.94211833594082e+01dB,-1.05949871021715e+02°)
1.53653653653653e+05	(-2.69081331323425e+01dB,-1.12547654798868e+02°)	(-2.94113328078445e+01dB,-1.06508898918336e+02°)
1.53753753753753e+05	(-2.69022647006462e+01dB,-1.13127741331105e+02°)	(-2.94020142777648e+01dB,-1.07068718701468e+02°)
1.53853853853853e+05	(-2.68969355390884e+01dB,-1.13708439527294e+02°)	(-2.93932314168360e+01dB,-1.07629281428701e+02°)
1.53953953953953e+05	(-2.68921490117637e+01dB,-1.14289700008383e+02°)	(-2.93849877109693e+01dB,-1.08190537387396e+02°)
1.54054054054053e+05	(-2.68879083175567e+01dB,-1.14871472659808e+02°)	(-2.93772864799199e+01dB,-1.08752436125132e+02°)
1.54154154154153e+05	(-2.68842164859013e+01dB,-1.15453706663154e+02°)	(-2.93701308730452e+01dB,-1.09314926481450e+02°)
1.54254254254253e+05	(-2.68810763727096e+01dB,-1.16036350529068e+02°)	(-2.93635238652341e+01dB,-1.09877956620851e+02°)
1.54354354354354e+05	(-2.68784906564812e+01dB,-1.16619352131385e+02°)	(-2.93574682530159e+01dB,-1.10441474066994e+02°)
1.54454454454454e+05	(-2.68764618346014e+01dB,-1.17202658742395e+02°)	(-2.93519666508590e+01dB,-1.11005425738057e+02°)
1.54554554554554e+05	(-2.68749922198381e+01dB,-1.17786217069231e+02°)	(-2.93470214876682e+01dB,-1.11569757983195e+02°)
1.54654654654654e+05	(-2.68740839370464e+01dB,-1.18369973291284e+02°)	(-2.93426350034896e+01dB,-1.12134416620037e+02°)
1.54754754754754e+05	(-2.68737389200886e+01dB,-1.18953873098613e+02°)	(-2.93388092464311e+01dB,-1.12699346973175e+02°)
1.54854854854854e+05	(-2.68739589089781e+01dB,-1.19537861731261e+02°)	(-2.93355460698069e+01dB,-1.13264493913563e+02°)
1.54954954954954e+05	(-2.68747454472532e+01dB,-1.20121884019438e+02°)	(-2.93328471295126e+01dB,-1.13829801898766e+02°)
1.55055055055054e+05	(-2.68760998795900e+01dB,-1.20705884424467e+02°)	(-2.93307138816384e+01dB,-1.14395215013994e+02°)
1.55155155155154e+05	(-2.68780233496578e+01dB,-1.21289807080446e+02°)	(-2.93291475803260e+01dB,-1.14960677013840e+02°)
1.55255255255254e+05	(-2.68805167982245e+01dB,-1.21873595836546e+02°)	(-2.93281492758750e+01dB,-1.15526131364642e+02°)
1.55355355355355e+05	(-2.68835809615163e+01dB,-1.22457194299846e+02°)	(-2.93277198131039e+01dB,-1.16091521287408e+02°)
1.55455455455455e+05	(-2.68872163698363e+01dB,-1.23040545878662e+02°)	(-2.93278598299701e+01dB,-1.16656789801210e+02°)
1.55555555555555e+05	(-2.68914233464447e+01dB,-1.23623593826252e+02°)	(-2.93285697564516e+01dB,-1.17221879766964e+02°)
1.55655655655655e+05	(-2.68962020067050e+01dB,-1.24206281284840e+02°)	(-2.93298498136949e+01dB,-1.17786733931531e+02°)
1.55755755755755e+05	(-2.69015522574977e+01dB,-1.24788551329857e+02°)	(-2.93317000134300e+01dB,-1.18351294972027e+02°)
1.55855855855855e+05	(-2.69074737969020e+01dB,-1.25370347014338e+02°)	(-2.93341201576547e+01dB,-1.18915505540292e+02°)
1.55955955955955e+05	(-2.69139661141489e+01dB,-1.25951611413352e+02°)	(-2.93371098385888e+01dB,-1.19479308307393e+02°)
1.56056056056055e+05	(-2.69210284898429e+01dB,-1.26532287668425e+02°)	(-2.93406684388983e+01dB,-1.20042646008116e+02°)
1.56156156156155e+05	(-2.69286599964538e+01dB,-1.27112319031835e+02°)	(-2.93447951321893e+01dB,-1.20605461485331e+02°)
1.56256256256255e+05	(-2.69368594990764e+01dB,-1.27691648910706e+02°)	(-2.93494888837693e+01dB,-1.21167697734155e+02°)
1.56356356356356e+05	(-2.69456256564554e+01dB,-1.28270220910830e+02°)	(-2.93547484516756e+01dB,-1.21729297945844e+02°)
1.56456456456456e+05	(-2.69549569222746e+01dB,-1.28847978880105e+02°)	(-2.93605723879655e+01dB,-1.22290205551297e+02°)
1.56556556556556e+05	(-2.69648515467044e+01dB,-1.29424866951543e+02°)	(-2.93669590402675e+01dB,-1.22850364264132e+02°)
1.56656656656656e+05	(-2.69753075782062e+01dB,-1.30000829585731e+02°)	(-2.93739065535873e+01dB,-1.23409718123213e+02°)
1.56756756756756e+05	(-2.69863228655867e+01dB,-1.30575811612698e+02°)	(-2.93814128723653e+01dB,-1.23968211534583e+02°)
1.56856856856856e+05	(-2.69978950602976e+01dB,-1.31149758273092e+02°)	(-2.93894757427788e+01dB,-1.24525789312708e+02°)
1.56956956956956e+05	(-2.70100216189746e+01dB,-1.31722615258601e+02°)	(-2.93980927152842e+01dB,-1.25082396720958e+02°)
1.57057057057056e+05	(-2.70226998062094e+01dB,-1.32294328751547e+02°)	(-2.94072611473912e+01dB,-1.25637979511271e+02°)
1.57157157157156e+05	(-2.70359266975469e+01dB,-1.32864845463578e+02°)	(-2.94169782066634e+01dB,-1.26192483962901e+02°)
1.57257257257256e+05	(-2.70496991827000e+01dB,-1.33434112673408e+02°)	(-2.94272408739362e+01dB,-1.26745856920227e+02°)
1.57357357357357e+05	(-2.70640139689740e+01dB,-1.34002078263520e+02°)	(-2.94380459467443e+01dB,-1.27298045829514e+02°)
1.57457457457457e+05	(-2.70788675848925e+01dB,-1.34568690755797e+02°)	(-2.94493900429504e+01dB,-1.27848998774606e+02°)
1.57557557557557e+05	(-2.70942563840146e+01dB,-1.35133899346011e+02°)	(-2.94612696045661e+01dB,-1.28398664511474e+02°)
1.57657657657657e+05	(-2.71101765489342e+01dB,-1.35697653937121e+02°)	(-2.94736809017543e+01dB,-1.28946992501579e+02°)
1.57757757757757e+05	(-2.71266240954531e+01dB,-1.36259905171338e+02°)	(-2.94866200370055e+01dB,-1.29493932943989e+02°)
1.57857857857857e+05	(-2.71435948769151e+01dB,-1.36820604460910e+02°)	(-2.95000829494761e+01dB,-1.30039436806227e+02°)
1.57957957957957e+05	(-2.71610845886936e+01dB,-1.37379704017584e+02°)	(-2.95140654194786e+01dB,-1.30583455853790e+02°)
1.58058058058057e+05	(-2.71790887728202e+01dB,-1.37937156880717e+02°)	(-2.95285630731141e+01dB,-1.31125942678316e+02°)
1.58158158158157e+05	(-2.71976028227437e+01dB,-1.38492916944002e+02°)	(-2.95435713870352e+01dB,-1.31666850724366e+02°)
1.58258258258257e+05	(-2.72166219882102e+01dB,-1.39046938980773e+02°)	(-2.95590856933293e+01dB,-1.32206134314788e+02°)
1.58358358358358e+05	(-2.72361413802508e+01dB,-1.39599178667884e+02°)	(-2.95751011845106e+01dB,-1.32743748674648e+02°)
1.58458458458458e+05	(-2.72561559762684e+01dB,-1.40149592608128e+02°)	(-2.95916129186103e+01dB,-1.33279649953703e+02°)
1.58558558558558e+05	(-2.72766606252105e+01dB,-1.40698138351185e+02°)	(-2.96086158243532e+01dB,-1.33813795247407e+02°)
1.58658658658658e+05	(-2.72976500528179e+01dB,-1.41244774413094e+02°)	(-2.96261047064107e+01dB,-1.34346142616430e+02°)
1.58758758758758e+05	(-2.73191188669388e+01dB,-1.41789460294234e+02°)	(-2.96440742507182e+01dB,-1.34876651104698e+02°)
1.58858858858858e+05	(-2.73410615628955e+01dB,-1.42332156495821e+02°)	(-2.96625190298467e+01dB,-1.35405280755934e+02°)
1.58958958958958e+05	(-2.73634725288955e+01dB,-1.42872824534906e+02°)	(-2.96814335084169e+01dB,-1.35931992628717e+02°)
1.59059059059058e+05	(-2.73863460514741e+01dB,-1.43411426957904e+02°)	(-2.97008120485467e+01dB,-1.36456748810053e+02°)
1.59159159159158e+05	(-2.74096763209593e+01dB,-1.43947927352635e+02°)	(-2.97206489153197e+01dB,-1.36979512427468e+02°)
1.59259259259258e+05	(-2.74334574369482e+01dB,-1.44482290358906e+02°)	(-2.97409382822664e+01dB,-1.37500247659645e+02°)
1.59359359359358e+05	(-2.74576834137860e+01dB,-1.45014481677650e+02°)	(-2.97616742368465e+01dB,-1.38018919745600e+02°)
1.59459459459459e+05	(-2.74823481860356e+01dB,-1.45544468078621e+02°)	(-2.97828507859235e+01dB,-1.38535494992438e+02°)
1.59559559559559e+05	(-2.75074456139314e+01dB,-1.46072217406698e+02°)	(-2.98044618612223e+01dB,-1.39049940781696e+02°)
1.59659659659659e+05	(-2.75329694888051e+01dB,-1.46597698586790e+02°)	(-2.98265013247600e+01dB,-1.39562225574295e+02°)
1.59759759759759e+05	(-2.75589135384778e+01dB,-1.47120881627390e+02°)	(-2.98489629742412e+01dB,-1.40072318914143e+02°)
1.59859859859859e+05	(-2.75852714326069e+01dB,-1.47641737622800e+02°)	(-2.98718405484106e+01dB,-1.40580191430405e+02°)
1.59959959959959e+05	(-2.76120367879827e+01dB,-1.48160238754055e+02°)	(-2.98951277323529e+01dB,-1.41085814838471e+02°)
1.60060060060059e+05	(-2.76392031737640e+01dB,-1.48676358288591e+02°)	(-2.99188181627336e+01dB,-1.41589161939667e+02°)
1.60160160160159e+05	(-2.76667641166487e+01dB,-1.49190070578675e+02°)	(-2.99429054329736e+01dB,-1.42090206619732e+02°)
1.60260260260259e+05	(-2.76947131059693e+01dB,-1.49701351058659e+02°)	(-2.99673830983495e+01dB,-1.42588923846109e+02°)
1.60360360360359e+05	(-2.77230435987094e+01dB,-1.50210176241066e+02°)	(-2.99922446810145e+01dB,-1.43085289664081e+02°)
1.60460460460460e+05	(-2.77517490244331e+01dB,-1.50716523711577e+02°)	(-3.00174836749322e+01dB,-1.43579281191794e+02°)
1.60560560560560e+05	(-2.77808227901232e+01dB,-1.51220372122947e+02°)	(-3.00430935507199e+01dB,-1.44070876614216e+02°)
1.60660660660660e+05	(-2.78102582849222e+01dB,-1.51721701187887e+02°)	(-3.00690677603933e+01dB,-1.44560055176060e+02°)
1.60760760760760e+05	(-2.78400488847708e+01dB,-1.52220491670973e+02°)	(-3.00953997420107e+01dB,-1.45046797173731e+02°)
1.60860860860860e+05	(-2.78701879569409e+01dB,-1.52716725379604e+02°)	(-3.01220829242097e+01dB,-1.45531083946329e+02°)
1.60960960960960e+05	(-2.79006688644571e+01dB,-1.53210385154077e+02°)	(-3.01491107306340e+01dB,-1.46012897865754e+02°)
1.61061061061060e+05	(-2.79314849704052e+01dB,-1.53701454856804e+02°)	(-3.01764765842459e+01dB,-1.46492222325967e+02°)
1.61161161161160e+05	(-2.79626296421225e+01dB,-1.54189919360728e+02°)	(-3.02041739115224e+01dB,-1.46969041731444e+02°)
1.61261261261260e+05	(-2.79940962552689e+01dB,-1.54675764536977e+02°)	(-3.02321961465295e+01dB,-1.47443341484865e+02°)
