time	I(Ls1)	I(Ls2)
1.186979297438086e-05	-4.127449e-01	-5.551199e-01
1.190351809284270e-05	-5.478170e-01	-6.484518e-01
1.193724321130455e-05	-6.856194e-01	-7.442671e-01
1.197096832976639e-05	-8.261523e-01	-8.425658e-01
1.200469344822823e-05	-9.694156e-01	-9.433479e-01
1.206183630537075e-05	-1.218794e+00	-1.120160e+00
1.211897916251327e-05	-1.470721e+00	-1.299835e+00
1.217612201965578e-05	-1.725199e+00	-1.482374e+00
1.223326487679830e-05	-1.982227e+00	-1.667775e+00
1.229040773394082e-05	-2.241804e+00	-1.856039e+00
1.234755059108334e-05	-2.503932e+00	-2.047166e+00
1.240469344822586e-05	-2.768609e+00	-2.241156e+00
1.243326487679711e-05	-2.899559e+00	-2.337299e+00
1.246183630536837e-05	-3.029678e+00	-2.432938e+00
1.249040773393963e-05	-3.158968e+00	-2.528075e+00
1.251897916251089e-05	-3.287427e+00	-2.622709e+00
1.254755059108215e-05	-3.415056e+00	-2.716840e+00
1.257612201965341e-05	-3.541855e+00	-2.810469e+00
1.260469344822467e-05	-3.667824e+00	-2.903595e+00
1.261469344822461e-05	-3.711476e+00	-2.935867e+00
1.262469344822455e-05	-3.754956e+00	-2.968020e+00
1.264469344822443e-05	-3.841380e+00	-3.031944e+00
1.266897916251000e-05	-3.945523e+00	-3.109023e+00
1.269326487679557e-05	-4.048233e+00	-3.185034e+00
1.271755059108114e-05	-4.149510e+00	-3.259977e+00
1.274183630536671e-05	-4.249354e+00	-3.333853e+00
1.276612201965228e-05	-4.347766e+00	-3.406662e+00
1.279040773393785e-05	-4.444746e+00	-3.478403e+00
