time	I(Ls1)	I(Ls2)
9.210216816851436e-06	2.385499e+00	2.385499e+00
9.225931102565630e-06	2.430376e+00	2.430376e+00
9.241645388279821e-06	2.475124e+00	2.475124e+00
9.261645388279702e-06	2.531736e+00	2.531736e+00
9.291645388279524e-06	2.616313e+00	2.616313e+00
9.321645388279346e-06	2.699642e+00	2.699642e+00
9.351645388279168e-06	2.781723e+00	2.781723e+00
9.381645388278990e-06	2.862557e+00	2.862557e+00
9.411645388278812e-06	2.942143e+00	2.942143e+00
9.441645388278633e-06	3.020482e+00	3.020482e+00
9.471645388278455e-06	3.097573e+00	3.097573e+00
9.491645388278337e-06	3.147903e+00	3.147903e+00
9.511645388278218e-06	3.197338e+00	3.197338e+00
9.531645388278099e-06	3.245878e+00	3.245878e+00
9.551645388277980e-06	3.293523e+00	3.293523e+00
9.571645388277861e-06	3.340273e+00	3.340273e+00
9.591645388277743e-06	3.386128e+00	3.386128e+00
9.611645388277624e-06	3.431088e+00	3.431088e+00
9.633073959706068e-06	3.478128e+00	3.478128e+00
9.654502531134513e-06	3.523826e+00	3.523826e+00
9.675931102562957e-06	3.568183e+00	3.568183e+00
9.697359673991400e-06	3.611198e+00	3.611198e+00
9.718788245419844e-06	3.652873e+00	3.652873e+00
9.740216816848289e-06	3.693206e+00	3.693206e+00
9.761645388276733e-06	3.732198e+00	3.732198e+00
9.781645388276614e-06	3.767137e+00	3.767137e+00
9.791645388276555e-06	3.784107e+00	3.784107e+00
9.811645388276436e-06	3.817024e+00	3.817024e+00
9.821645388276377e-06	3.832974e+00	3.832974e+00
9.831645388276317e-06	3.848562e+00	3.848562e+00
9.841645388276258e-06	3.863787e+00	3.863787e+00
9.851645388276199e-06	3.878651e+00	3.878651e+00
9.861645388276139e-06	3.893152e+00	3.893152e+00
9.871645388276080e-06	3.907290e+00	3.907290e+00
9.881645388276020e-06	3.921067e+00	3.921067e+00
9.891645388275961e-06	3.934456e+00	3.934456e+00
9.915931102561532e-06	3.965514e+00	3.965514e+00
9.940216816847101e-06	3.994137e+00	3.994137e+00
9.964502531132672e-06	4.020326e+00	4.020326e+00
9.988788245418241e-06	4.044081e+00	4.044081e+00
1.001307395970381e-05	4.065403e+00	4.065403e+00
1.003735967398938e-05	4.084290e+00	4.084290e+00
1.006164538827495e-05	4.100743e+00	4.100743e+00
1.008735967398908e-05	4.115305e+00	4.115305e+00
1.011307395970322e-05	4.126767e+00	4.126767e+00
1.013878824541735e-05	4.135127e+00	4.135127e+00
1.016450253113148e-05	4.140387e+00	4.140387e+00
1.019021681684562e-05	4.142547e+00	4.142547e+00
1.021593110255975e-05	4.141605e+00	4.141605e+00
1.024164538827388e-05	4.137563e+00	4.137563e+00
1.030307395970209e-05	4.114993e+00	4.114993e+00
1.036450253113030e-05	4.072698e+00	4.072698e+00
1.042593110255850e-05	4.010678e+00	4.010678e+00
1.048735967398671e-05	3.928933e+00	3.928933e+00
1.054878824541492e-05	3.827462e+00	3.827462e+00
1.061021681684312e-05	3.706266e+00	3.706266e+00
1.067164538827133e-05	3.565344e+00	3.565344e+00
1.071450253112822e-05	3.454635e+00	3.454635e+00
1.075735967398510e-05	3.334620e+00	3.334620e+00
1.080021681684199e-05	3.205298e+00	3.205298e+00
1.084307395969888e-05	3.066670e+00	3.066670e+00
1.088593110255577e-05	2.918735e+00	2.918735e+00
1.092878824541266e-05	2.761494e+00	2.761494e+00
1.097164538826955e-05	2.594946e+00	2.594946e+00
1.098164538826949e-05	2.554920e+00	2.554920e+00
1.099164538826943e-05	2.514426e+00	2.514426e+00
