time	I(Ls1)	I(Ls2)
7.879287595341275e-06	-2.849310e+00	-2.294321e-01
7.913573309626786e-06	-2.590532e+00	-7.472070e-02
7.927323309626704e-06	-2.485507e+00	-1.201149e-02
7.929497728159304e-06	-2.468806e+00	-2.045378e-03
7.929655193958168e-06	-2.467597e+00	-1.330941e-03
7.929970125555895e-06	-2.465195e+00	1.977145e-05
7.930146890256645e-06	-2.463878e+00	6.259973e-04
7.930274211965377e-06	-2.462960e+00	9.176626e-04
7.930275062023031e-06	-2.462954e+00	9.186211e-04
7.930292063178289e-06	-2.462836e+00	9.336892e-04
7.930310197743970e-06	-2.462711e+00	9.471821e-04
7.930323447822955e-06	-2.462620e+00	9.561505e-04
7.930325213202465e-06	-2.462608e+00	9.572922e-04
7.930328743961700e-06	-2.462584e+00	9.595622e-04
7.946679447945230e-06	-2.349578e+00	1.183551e-02
7.963030151928758e-06	-2.235411e+00	2.340839e-02
7.979380855912287e-06	-2.120083e+00	3.567820e-02
7.995731559895815e-06	-2.003594e+00	4.864495e-02
8.012082263879345e-06	-1.885945e+00	6.230863e-02
8.028432967862873e-06	-1.767134e+00	7.666923e-02
8.044783671846403e-06	-1.647162e+00	9.172677e-02
8.064783671846284e-06	-1.498996e+00	1.110932e-01
8.094783671846106e-06	-1.273810e+00	1.420687e-01
8.124783671845928e-06	-1.045251e+00	1.753256e-01
8.141926528988683e-06	-9.131083e-01	1.953623e-01
8.159069386131439e-06	-7.800420e-01	2.161017e-01
8.176212243274194e-06	-6.460519e-01	2.375438e-01
8.193355100416949e-06	-5.111379e-01	2.596886e-01
8.210497957559704e-06	-3.753000e-01	2.825361e-01
8.227640814702460e-06	-2.385382e-01	3.060863e-01
8.244783671845215e-06	-1.008526e-01	3.303391e-01
8.254783671845156e-06	-2.309787e-02	3.441589e-01
8.258797260423832e-06	4.193788e-03	3.489346e-01
8.258805005208680e-06	4.233398e-03	3.489411e-01
8.258820494778376e-06	4.297376e-03	3.489511e-01
8.259949020566510e-06	8.960278e-03	3.496790e-01
8.261077546354643e-06	1.362722e-02	3.504105e-01
8.262206072142777e-06	1.829821e-02	3.511455e-01
8.263334597930912e-06	2.297325e-02	3.518841e-01
8.264463123719046e-06	2.765233e-02	3.526262e-01
8.265591649507179e-06	3.233545e-02	3.533719e-01
8.266720175295313e-06	3.702262e-02	3.541211e-01
8.284650834951366e-06	1.119045e-01	3.663747e-01
8.314650834951188e-06	2.389875e-01	3.884271e-01
8.344650834951010e-06	3.683525e-01	4.124874e-01
8.374650834950832e-06	4.999098e-01	4.385326e-01
8.404650834950653e-06	6.335621e-01	4.665353e-01
8.434650834950475e-06	7.692070e-01	4.964632e-01
8.454650834950356e-06	8.606910e-01	5.174671e-01
8.474650834950238e-06	9.529799e-01	5.392988e-01
8.494650834950119e-06	1.046040e+00	5.619459e-01
8.514650834950000e-06	1.139836e+00	5.853949e-01
8.524650834949941e-06	1.187000e+00	5.974157e-01
8.534650834949881e-06	1.234334e+00	6.096317e-01
8.544650834949822e-06	1.281834e+00	6.220408e-01
8.554650834949763e-06	1.329495e+00	6.346412e-01
8.564650834949703e-06	1.377314e+00	6.474309e-01
8.574650834949644e-06	1.425285e+00	6.604078e-01
8.584650834949584e-06	1.473403e+00	6.735699e-01
8.594650834949525e-06	1.521663e+00	6.869149e-01
8.604650834949466e-06	1.570062e+00	7.004408e-01
8.614650834949406e-06	1.618593e+00	7.141453e-01
8.624650834949347e-06	1.667252e+00	7.280261e-01
8.634650834949287e-06	1.716034e+00	7.420809e-01
8.644650834949228e-06	1.764934e+00	7.563073e-01
8.654650834949169e-06	1.813947e+00	7.707030e-01
8.664650834949109e-06	1.863067e+00	7.852653e-01
8.674650834949050e-06	1.912290e+00	7.999920e-01
8.684650834948991e-06	1.961610e+00	8.148803e-01
8.694650834948931e-06	2.011022e+00	8.299277e-01
8.704650834948872e-06	2.060521e+00	8.451316e-01
8.724650834948753e-06	2.159757e+00	8.759980e-01
8.744650834948634e-06	2.259276e+00	9.074575e-01
8.774650834948456e-06	2.408989e+00	9.557093e-01
8.804650834948278e-06	2.559088e+00	1.005165e+00
8.834650834948100e-06	2.709421e+00	1.055743e+00
8.871793692090736e-06	2.896422e+00	1.120252e+00
8.908936549233374e-06	3.082462e+00	1.185723e+00
8.946079406376010e-06	3.267541e+00	1.252157e+00
8.983222263518646e-06	3.451660e+00	1.319554e+00
9.020365120661282e-06	3.634818e+00	1.387914e+00
9.057507977803920e-06	3.817015e+00	1.457236e+00
9.094650834946556e-06	3.998252e+00	1.527521e+00
9.114650834946437e-06	4.094572e+00	1.565239e+00
9.124650834946377e-06	4.142490e+00	1.584119e+00
9.134650834946318e-06	4.190238e+00	1.603006e+00
9.144650834946259e-06	4.237809e+00	1.621898e+00
9.154650834946199e-06	4.285197e+00	1.640790e+00
9.174650834946080e-06	4.379399e+00	1.678556e+00
9.204650834945902e-06	4.519169e+00	1.735101e+00
9.234650834945724e-06	4.656945e+00	1.791421e+00
9.241793692088538e-06	4.689442e+00	1.804788e+00
9.248936549231354e-06	4.721807e+00	1.818131e+00
9.256079406374169e-06	4.754042e+00	1.831449e+00
9.263222263516983e-06	4.786145e+00	1.844742e+00
9.270365120659797e-06	4.818117e+00	1.858011e+00
9.277507977802613e-06	4.849958e+00	1.871254e+00
9.284650834945427e-06	4.881668e+00	1.884473e+00
9.294650834945368e-06	4.925818e+00	1.902923e+00
9.343222263516508e-06	5.137953e+00	1.992803e+00
9.391793692087648e-06	5.340967e+00	2.079435e+00
9.440365120658787e-06	5.534861e+00	2.162820e+00
9.488936549229929e-06	5.719636e+00	2.242958e+00
9.537507977801069e-06	5.895290e+00	2.319848e+00
9.586079406372209e-06	6.061825e+00	2.393492e+00
9.634650834943349e-06	6.219239e+00	2.463888e+00
9.667507977800297e-06	6.318512e+00	2.508231e+00
9.700365120657243e-06	6.411839e+00	2.549795e+00
9.733222263514192e-06	6.499222e+00	2.588581e+00
9.766079406371140e-06	6.580660e+00	2.624588e+00
9.798936549228088e-06	6.656153e+00	2.657817e+00
9.831793692085035e-06	6.725702e+00	2.688267e+00
9.864650834941983e-06	6.789305e+00	2.715939e+00
9.874650834941923e-06	6.807230e+00	2.723616e+00
9.904650834941745e-06	6.857311e+00	2.744803e+00
9.920365120655937e-06	6.881344e+00	2.754807e+00
9.936079406370130e-06	6.903775e+00	2.763986e+00
9.951793692084322e-06	6.924604e+00	2.772340e+00
9.967507977798515e-06	6.943831e+00	2.779871e+00
9.983222263512707e-06	6.961456e+00	2.786577e+00
9.998936549226900e-06	6.977480e+00	2.792458e+00
1.001465083494109e-05	6.991901e+00	2.797516e+00
1.002893654922672e-05	7.003565e+00	2.801353e+00
1.004322226351235e-05	7.013827e+00	2.804445e+00
1.005750797779798e-05	7.022686e+00	2.806789e+00
1.007179369208361e-05	7.030141e+00	2.808388e+00
1.008607940636924e-05	7.036194e+00	2.809240e+00
1.010036512065487e-05	7.040844e+00	2.809345e+00
1.011465083494050e-05	7.044091e+00	2.808704e+00
1.015036512065457e-05	7.046091e+00	2.803876e+00
1.018607940636865e-05	7.038740e+00	2.793863e+00
1.022179369208272e-05	7.022039e+00	2.778665e+00
1.025750797779679e-05	6.995986e+00	2.758282e+00
1.029322226351087e-05	6.960583e+00	2.732714e+00
1.032893654922494e-05	6.915830e+00	2.701962e+00
1.036465083493901e-05	6.861725e+00	2.666024e+00
1.043322226351003e-05	6.729726e+00	2.581181e+00
1.050179369208106e-05	6.562741e+00	2.475998e+00
1.057036512065208e-05	6.360771e+00	2.350476e+00
1.063893654922310e-05	6.123816e+00	2.204615e+00
1.070750797779412e-05	5.851876e+00	2.038414e+00
1.077607940636514e-05	5.544951e+00	1.851875e+00
1.084465083493616e-05	5.203040e+00	1.644995e+00
1.087465083493598e-05	5.043697e+00	1.548647e+00
1.090465083493581e-05	4.878221e+00	1.448693e+00
1.092465083493569e-05	4.764547e+00	1.380086e+00
1.093465083493563e-05	4.706717e+00	1.345199e+00
1.094465083493557e-05	4.648228e+00	1.309926e+00
1.095465083493551e-05	4.589087e+00	1.274270e+00
1.097465083493539e-05	4.468864e+00	1.201819e+00
1.100465083493521e-05	4.283746e+00	1.090343e+00
1.103893654922072e-05	4.064716e+00	9.585299e-01
1.107322226350623e-05	3.839123e+00	8.229334e-01
1.110750797779174e-05	3.606966e+00	6.835529e-01
1.114179369207725e-05	3.368245e+00	5.403885e-01
1.117607940636277e-05	3.122961e+00	3.934400e-01
1.121036512064828e-05	2.871112e+00	2.427077e-01
1.124465083493379e-05	2.612700e+00	8.819134e-02
1.126182416558651e-05	2.481543e+00	9.871456e-03
1.126382453305974e-05	2.466162e+00	6.937378e-04
1.126394507087168e-05	2.465235e+00	1.422028e-04
1.126401330146126e-05	2.464711e+00	-1.626428e-04
1.126407494532076e-05	2.464243e+00	-4.185247e-04
1.126413164809757e-05	2.463819e+00	-6.195534e-04
1.126419076261835e-05	2.463386e+00	-7.831203e-04
1.126423180493395e-05	2.463091e+00	-8.698829e-04
